Time (ns),Native contact,Rg (nm),RMSD (nm)
128.3,2.57E-01,1.70962,0.8588429
128.4,2.59E-01,1.68723,0.8535275
128.5,2.56E-01,1.70103,0.8964261
128.6,2.55E-01,1.69539,0.9107437
128.7,2.66E-01,1.67676,0.8543233
128.8,2.52E-01,1.73421,0.909211
128.9,2.41E-01,1.70619,0.8966121
129,2.64E-01,1.64662,0.8110243
129.1,2.34E-01,1.71164,0.8832079
129.2,2.49E-01,1.66687,0.8064926
129.3,2.29E-01,1.66844,0.8412442
129.4,2.31E-01,1.70126,0.8167548
129.5,2.60E-01,1.74279,0.887165
129.6,2.55E-01,1.66878,0.8836186
129.7,2.57E-01,1.67037,0.9145018
129.8,2.57E-01,1.69851,0.9674061
129.9,2.52E-01,1.66035,0.9477232
130,2.46E-01,1.6538,0.9390898
130.1,2.41E-01,1.72872,0.9853483
130.2,2.55E-01,1.77475,0.9625666
130.3,2.58E-01,1.79275,0.9296549
130.4,2.61E-01,1.77471,0.9055964
130.5,2.64E-01,1.74963,0.9153371
130.6,2.58E-01,1.79948,0.9775732
130.7,2.57E-01,1.82797,1.0048896
130.8,2.85E-01,1.77803,0.9322111
130.9,2.74E-01,1.72189,0.8953
131,2.76E-01,1.67428,0.8906974
131.1,2.88E-01,1.71837,0.8891187
131.2,2.68E-01,1.66047,0.8208002
131.3,2.70E-01,1.72001,0.8616837
131.4,2.54E-01,1.68674,0.8494977
131.5,2.76E-01,1.63881,0.8605172
131.6,2.77E-01,1.60112,0.8727431
131.7,2.54E-01,1.60341,0.8795359
131.8,2.68E-01,1.58039,0.9119323
131.9,2.56E-01,1.57867,0.8353228
132,2.79E-01,1.56722,0.8618693
132.1,2.39E-01,1.57473,0.8467129
132.2,2.64E-01,1.59576,0.8637675
132.3,2.79E-01,1.572,0.8208768
132.4,2.70E-01,1.57552,0.8621176
132.5,2.80E-01,1.61667,0.8475052
132.6,2.65E-01,1.65128,0.8595668
132.7,2.68E-01,1.62426,0.8456442
132.8,2.72E-01,1.61914,0.8351457
132.9,2.70E-01,1.60851,0.8553522
133,2.73E-01,1.6239,0.8741794
133.1,2.89E-01,1.6236,0.8526275
133.2,2.81E-01,1.60195,0.9012033
133.3,2.75E-01,1.61433,0.9473488
133.4,2.78E-01,1.6283,0.9029589
133.5,2.80E-01,1.64321,0.8999097
133.6,2.80E-01,1.65687,0.8771272
133.7,2.95E-01,1.71003,0.8855217
133.8,2.74E-01,1.74484,0.8937727
133.9,2.64E-01,1.68616,0.8514785
134,2.75E-01,1.70772,0.8651725
134.1,2.85E-01,1.7205,0.912298
134.2,2.92E-01,1.69317,0.9069906
134.3,2.69E-01,1.73892,0.9664503
134.4,2.65E-01,1.68904,0.9276435
134.5,2.87E-01,1.67939,0.9541507
134.6,2.77E-01,1.6869,0.8809234
134.7,2.80E-01,1.74834,0.9380199
134.8,3.05E-01,1.75542,0.9401693
134.9,3.14E-01,1.70346,0.9264331
135,3.06E-01,1.68357,0.9342299
135.1,3.12E-01,1.72618,0.9483405
135.2,3.05E-01,1.71504,0.934881
135.3,2.93E-01,1.75065,1.0154942
135.4,2.96E-01,1.74816,0.9888749
135.5,2.93E-01,1.79884,0.9984545
135.6,2.89E-01,1.77721,0.9337836
135.7,2.96E-01,1.78324,1.003867
135.8,2.94E-01,1.7254,0.949564
135.9,2.76E-01,1.69955,0.899515
136,2.89E-01,1.79457,0.9331245
136.1,2.79E-01,1.82382,0.9688506
136.2,2.55E-01,1.78522,0.9649129
136.3,2.51E-01,1.71296,0.9697484
136.4,2.79E-01,1.76959,0.9372277
136.5,2.70E-01,1.82749,0.9780421
136.6,2.65E-01,1.72506,0.9317586
136.7,2.61E-01,1.86391,1.0801624
136.8,2.41E-01,1.75546,0.9953592
136.9,2.47E-01,1.74331,0.9756066
137,2.44E-01,1.73034,0.9813738
137.1,2.47E-01,1.76806,0.8937767
137.2,2.78E-01,1.74645,0.9014124
137.3,2.54E-01,1.81019,0.8813727
137.4,2.67E-01,1.87913,1.0218374
137.5,2.33E-01,1.83252,1.0003217
137.6,2.23E-01,1.86217,1.1052423
137.7,2.40E-01,1.80996,1.0245767
137.8,2.31E-01,1.74642,1.0548509
137.9,2.41E-01,1.72756,1.0303323
138,2.64E-01,1.68633,1.0034654
138.1,2.50E-01,1.72834,1.0551853
138.2,2.65E-01,1.73307,1.0238488
138.3,2.70E-01,1.77618,1.0276443
138.4,2.59E-01,1.76883,1.1148986
138.5,2.57E-01,1.74808,1.0164984
138.6,2.53E-01,1.74636,1.0446579
138.7,2.60E-01,1.72233,0.9888427
138.8,2.42E-01,1.77782,1.0644947
138.9,2.72E-01,1.69652,1.0096335
139,2.60E-01,1.67292,0.9887505
139.1,2.52E-01,1.64163,1.0063734
139.2,2.63E-01,1.60547,0.9616656
139.3,2.52E-01,1.64271,1.0228044
139.4,2.74E-01,1.63845,0.9991503
139.5,2.57E-01,1.6625,1.0464718
139.6,2.56E-01,1.61299,1.0594072
139.7,2.68E-01,1.59826,1.034101
139.8,2.58E-01,1.58152,0.9248577
139.9,2.47E-01,1.61342,0.9269827
140,2.52E-01,1.59656,0.934033
140.1,2.57E-01,1.58422,0.9644625
140.2,2.49E-01,1.64199,1.0020298
140.3,2.44E-01,1.5739,1.0086745
140.4,2.53E-01,1.62287,1.0384709
140.5,2.48E-01,1.62237,1.0349983
140.6,2.59E-01,1.6142,1.1226443
140.7,2.48E-01,1.62246,1.1342504
140.8,2.48E-01,1.61807,1.1556863
140.9,2.49E-01,1.54682,1.1545821
141,2.47E-01,1.52782,1.1034936
141.1,2.42E-01,1.51509,1.0622181
141.2,2.44E-01,1.5421,1.1020643
141.3,2.43E-01,1.57354,1.0792799
141.4,2.41E-01,1.54202,1.0741513
141.5,2.56E-01,1.55056,1.0515321
141.6,2.61E-01,1.53335,1.0604243
141.7,2.64E-01,1.54229,1.0862283
141.8,2.55E-01,1.5729,1.082265
141.9,2.49E-01,1.62891,1.0639522
142,2.60E-01,1.65227,1.0784668
142.1,2.50E-01,1.63733,1.0962188
142.2,2.60E-01,1.66482,1.0711019
142.3,2.60E-01,1.68643,1.0718038
142.4,2.48E-01,1.67535,1.0948738
142.5,2.44E-01,1.67122,1.114903
142.6,2.65E-01,1.66736,1.1257615
142.7,2.55E-01,1.67605,1.1022242
142.8,2.58E-01,1.69431,1.0561771
142.9,2.58E-01,1.65722,1.0613722
143,2.48E-01,1.66631,1.0326321
143.1,2.46E-01,1.68021,1.0885274
143.2,2.35E-01,1.66362,1.0847523
143.3,2.42E-01,1.63213,1.0780228
143.4,2.33E-01,1.67423,1.1205568
143.5,2.34E-01,1.67388,1.0599692
143.6,2.46E-01,1.71463,1.0988793
143.7,2.59E-01,1.8079,1.0531461
143.8,2.46E-01,1.8144,1.0766978
143.9,2.46E-01,1.83653,1.1209505
144,2.65E-01,1.87265,1.0412822
144.1,2.52E-01,1.77769,0.991617
144.2,2.31E-01,1.84617,1.0360545
144.3,2.59E-01,1.79202,1.0252031
144.4,2.45E-01,1.77542,1.0348341
144.5,2.57E-01,1.74765,1.0211271
144.6,2.45E-01,1.6707,0.9768282
144.7,2.54E-01,1.65685,1.0428654
144.8,2.57E-01,1.68752,1.1041018
144.9,2.66E-01,1.66775,1.1284152
145,2.57E-01,1.66556,1.1094273
145.1,2.58E-01,1.63695,1.1685807
145.2,2.59E-01,1.63303,1.1312762
145.3,2.49E-01,1.60227,1.1312386
145.4,2.62E-01,1.60583,1.0817761
145.5,2.48E-01,1.66279,1.0180057
145.6,2.58E-01,1.66961,1.0676484
145.7,2.49E-01,1.68229,1.1347347
145.8,2.49E-01,1.70285,1.2106053
145.9,2.43E-01,1.6718,1.1913675
146,2.35E-01,1.68682,1.2049313
146.1,2.42E-01,1.64745,1.1410389
146.2,2.41E-01,1.65073,1.1832719
146.3,2.38E-01,1.65625,1.1526434
146.4,2.41E-01,1.65401,1.1000626
146.5,2.37E-01,1.66838,1.1639854
146.6,2.36E-01,1.67948,1.1542135
146.7,2.31E-01,1.65086,1.1144855
146.8,2.35E-01,1.64876,1.0891606
146.9,2.40E-01,1.65416,1.1042957
147,2.57E-01,1.69647,1.1187791
147.1,2.60E-01,1.70441,1.112952
147.2,2.50E-01,1.68188,1.1394254
147.3,2.57E-01,1.65799,1.1552529
147.4,2.33E-01,1.6942,1.1926458
147.5,2.38E-01,1.64759,1.1171224
147.6,2.42E-01,1.63849,1.1312073
147.7,2.36E-01,1.67752,1.102934
147.8,2.57E-01,1.66249,1.1605002
147.9,2.50E-01,1.65276,1.0930423
148,2.39E-01,1.6767,1.1159525
148.1,2.67E-01,1.6587,1.0587358
148.2,2.66E-01,1.6482,1.1394597
148.3,2.61E-01,1.65711,1.1232531
148.4,2.57E-01,1.68259,1.1277801
148.5,2.49E-01,1.6546,1.1535605
148.6,2.56E-01,1.6485,1.1235106
148.7,2.47E-01,1.62781,1.0933853
148.8,2.52E-01,1.64996,1.1081085
148.9,2.53E-01,1.64981,1.1555318
149,2.49E-01,1.64119,1.1148686
149.1,2.43E-01,1.65261,1.1650347
149.2,2.50E-01,1.61686,1.1411285
149.3,2.50E-01,1.63089,1.1443318
149.4,2.46E-01,1.61301,1.1257195
149.5,2.45E-01,1.66676,1.1714402
149.6,2.40E-01,1.6498,1.1569343
149.7,2.40E-01,1.65898,1.1789433
149.8,2.50E-01,1.6827,1.1609007
149.9,2.65E-01,1.67336,1.1015327
150,2.56E-01,1.69189,1.0965637
150.1,2.44E-01,1.70727,1.1380292
150.2,2.47E-01,1.73428,1.1418463
150.3,2.46E-01,1.68604,1.0855955
150.4,2.58E-01,1.70448,1.1395799
150.5,2.40E-01,1.71668,1.1307824
150.6,2.42E-01,1.69457,1.0897441
150.7,2.52E-01,1.72083,1.1097779
150.8,2.58E-01,1.71703,1.1132305
150.9,2.58E-01,1.73908,1.0937951
151,2.55E-01,1.77266,1.06564
151.1,2.63E-01,1.77124,0.957397
151.2,2.73E-01,1.72409,0.8467325
151.3,2.80E-01,1.7555,0.8057972
151.4,2.74E-01,1.8068,0.8908097
151.5,2.59E-01,1.74491,0.8153729
151.6,2.78E-01,1.74395,0.8736948
151.7,2.86E-01,1.70641,0.8793393
151.8,2.68E-01,1.73121,0.8905841
151.9,2.82E-01,1.74881,0.8792886
152,2.85E-01,1.70705,0.9132684
152.1,2.76E-01,1.68648,0.8890241
152.2,2.86E-01,1.73541,0.9732167
152.3,2.75E-01,1.75491,0.9948715
152.4,2.91E-01,1.70725,0.9528134
152.5,2.71E-01,1.71221,0.8794146
152.6,2.70E-01,1.70086,0.8931372
152.7,2.69E-01,1.71161,0.892376
152.8,2.91E-01,1.71033,0.8526369
152.9,2.94E-01,1.70574,0.8695238
153,3.05E-01,1.72531,0.8771913
153.1,3.10E-01,1.7015,0.850029
153.2,3.10E-01,1.68299,0.840131
153.3,2.92E-01,1.67396,0.8076866
153.4,3.00E-01,1.66251,0.8041635
153.5,3.09E-01,1.69364,0.8682443
153.6,3.02E-01,1.70501,0.8445113
153.7,2.92E-01,1.68031,0.8380756
153.8,2.86E-01,1.71136,0.90942
153.9,2.90E-01,1.66609,0.8244497
154,2.98E-01,1.71191,0.8481276
154.1,3.04E-01,1.64348,0.7894777
154.2,2.77E-01,1.64213,0.8301561
154.3,3.03E-01,1.65644,0.8558329
154.4,2.76E-01,1.64876,0.8939712
154.5,2.87E-01,1.65559,0.8299786
154.6,2.67E-01,1.64032,0.8347577
154.7,2.76E-01,1.65108,0.8609841
154.8,2.80E-01,1.65697,0.8569402
154.9,2.70E-01,1.65152,0.8681682
155,2.84E-01,1.625,0.8631704
155.1,2.82E-01,1.65553,0.8847967
155.2,2.94E-01,1.70451,0.8861356
155.3,2.79E-01,1.71955,0.914376
155.4,2.61E-01,1.70316,0.8887278
155.5,2.63E-01,1.71054,0.9118815
155.6,2.69E-01,1.67526,0.9185694
155.7,2.64E-01,1.70079,0.9341231
155.8,2.81E-01,1.65864,0.9056098
155.9,2.68E-01,1.62058,0.9131146
156,2.63E-01,1.61259,0.8830448
156.1,2.57E-01,1.62113,0.8024691
156.2,2.59E-01,1.60486,0.832644
156.3,2.67E-01,1.64092,0.859319
156.4,2.67E-01,1.61891,0.88429
156.5,2.66E-01,1.68912,0.8767155
156.6,2.70E-01,1.69387,0.8555105
156.7,2.68E-01,1.68458,0.8607531
156.8,2.58E-01,1.71845,0.8765476
156.9,2.59E-01,1.72465,0.8605293
157,2.68E-01,1.76137,0.9234793
157.1,2.63E-01,1.76141,0.9412597
157.2,2.62E-01,1.81426,0.987097
157.3,2.85E-01,1.81603,0.9919451
157.4,2.84E-01,1.78082,0.9338912
157.5,2.66E-01,1.79561,0.9964857
157.6,2.56E-01,1.85371,1.0265411
157.7,2.84E-01,1.83976,0.9698718
157.8,2.82E-01,1.76389,0.8789246
157.9,2.58E-01,1.77668,0.9507762
158,2.74E-01,1.73781,0.9479238
158.1,2.71E-01,1.72755,0.9495782
158.2,2.63E-01,1.73246,0.9668146
158.3,2.56E-01,1.71533,0.9841117
158.4,2.73E-01,1.7496,1.0544966
158.5,2.58E-01,1.80428,1.0730919
158.6,2.67E-01,1.78338,1.042701
158.7,2.56E-01,1.74989,0.9581194
158.8,2.50E-01,1.77346,0.9588497
158.9,2.68E-01,1.75398,0.9750252
159,2.77E-01,1.77912,1.0284907
159.1,2.83E-01,1.75247,0.9773757
159.2,2.70E-01,1.76273,0.9747074
159.3,2.68E-01,1.79022,1.0208808
159.4,2.86E-01,1.79746,0.9834393
159.5,2.84E-01,1.74622,1.002468
159.6,2.84E-01,1.74847,1.0620496
159.7,2.70E-01,1.76353,1.0608903
159.8,2.61E-01,1.76757,1.0019807
159.9,2.48E-01,1.77895,1.0738151
160,2.56E-01,1.74501,1.0698516
160.1,2.60E-01,1.77037,1.0863816
160.2,2.51E-01,1.73309,1.0709375
160.3,2.55E-01,1.76134,1.0398116
160.4,2.60E-01,1.73163,1.0520414
160.5,2.45E-01,1.80774,1.1377584
160.6,2.50E-01,1.83134,1.1901294
160.7,2.55E-01,1.86138,1.1517832
160.8,2.62E-01,1.8315,1.2223681
160.9,2.70E-01,1.81725,1.1354383
161,2.48E-01,1.83445,1.2121251
161.1,2.63E-01,1.85814,1.1561441
161.2,2.67E-01,1.89205,1.1909018
161.3,2.55E-01,1.89839,1.2095871
161.4,2.60E-01,1.88984,1.2288488
161.5,2.51E-01,1.94907,1.24599
161.6,2.36E-01,2.0234,1.3013726
161.7,2.64E-01,1.98666,1.3169581
161.8,2.56E-01,1.90051,1.2798976
161.9,2.58E-01,1.87072,1.2661411
162,2.45E-01,1.8626,1.3433256
162.1,2.54E-01,1.8127,1.2778964
162.2,2.64E-01,1.83711,1.3212658
162.3,2.60E-01,1.80997,1.3467729
162.4,2.59E-01,1.87361,1.2715713
162.5,2.67E-01,1.86534,1.3017149
162.6,2.65E-01,1.84621,1.3046647
162.7,2.64E-01,1.83767,1.1649138
162.8,2.70E-01,1.78751,1.2199339
162.9,2.77E-01,1.80026,1.2374753
163,2.66E-01,1.79518,1.1935591
163.1,2.66E-01,1.7997,1.2528909
163.2,2.75E-01,1.8074,1.2831594
163.3,2.84E-01,1.84644,1.3014259
163.4,2.83E-01,1.80316,1.2897152
163.5,2.78E-01,1.80189,1.3467339
163.6,2.81E-01,1.82741,1.3401396
163.7,2.83E-01,1.76817,1.2996482
163.8,2.80E-01,1.79024,1.2461621
163.9,2.86E-01,1.77878,1.2214874
164,2.79E-01,1.79915,1.2564788
164.1,2.77E-01,1.87043,1.3337905
164.2,2.77E-01,1.83993,1.2779316
164.3,2.86E-01,1.86552,1.3157525
164.4,2.73E-01,1.90461,1.3636789
164.5,2.65E-01,1.88999,1.3983459
164.6,2.73E-01,1.8192,1.3858269
164.7,2.61E-01,1.86614,1.4341754
164.8,2.54E-01,1.88815,1.4263653
164.9,2.51E-01,1.85863,1.364756
165,2.51E-01,1.87618,1.383831
165.1,2.50E-01,1.91212,1.435833
165.2,2.49E-01,1.8518,1.3910543
165.3,2.60E-01,1.88268,1.3706565
165.4,2.58E-01,1.89103,1.3454177
165.5,2.59E-01,1.9364,1.3108559
165.6,2.62E-01,1.89768,1.2489038
165.7,2.76E-01,1.90207,1.2325164
165.8,2.69E-01,1.9269,1.2506028
165.9,2.64E-01,1.86915,1.2326319
166,2.59E-01,1.8525,1.2261899
166.1,2.65E-01,1.78683,1.132195
166.2,2.58E-01,1.87246,1.3215193
166.3,2.65E-01,1.85907,1.2522655
166.4,2.62E-01,1.81936,1.25709
166.5,2.72E-01,1.864,1.2624792
166.6,2.68E-01,1.77539,1.1237392
166.7,2.61E-01,1.90997,1.2346246
166.8,2.63E-01,1.91737,1.225989
166.9,2.66E-01,1.9118,1.1684395
167,2.64E-01,1.91744,1.2527592
167.1,2.60E-01,1.94413,1.3104736
167.2,2.70E-01,2.01517,1.3263777
167.3,2.52E-01,2.02012,1.4043802
167.4,2.42E-01,2.00764,1.3628107
167.5,2.43E-01,2.02773,1.4082946
167.6,2.54E-01,2.03832,1.3688403
167.7,2.53E-01,1.98684,1.308942
167.8,2.38E-01,2.00471,1.4334445
167.9,2.46E-01,2.08084,1.4803602
168,2.48E-01,2.10909,1.4990194
168.1,2.57E-01,2.10488,1.4660724
168.2,2.66E-01,2.06991,1.4253638
168.3,2.68E-01,2.07529,1.4620314
168.4,2.77E-01,2.04763,1.4532456
168.5,2.68E-01,2.01694,1.3994486
168.6,2.61E-01,1.98163,1.3566632
168.7,2.56E-01,2.01713,1.4314656
168.8,2.50E-01,1.99264,1.4189073
168.9,2.50E-01,2.00032,1.3998339
169,2.48E-01,2.01348,1.3767444
169.1,2.60E-01,1.97224,1.3257236
169.2,2.62E-01,1.94416,1.319562
169.3,2.62E-01,1.94675,1.2477536
169.4,2.60E-01,1.94648,1.3172079
169.5,2.65E-01,1.95538,1.3367385
169.6,2.47E-01,2.00588,1.418295
169.7,2.53E-01,1.92771,1.3558539
169.8,2.61E-01,1.94379,1.4257613
169.9,2.54E-01,1.91088,1.4060148
170,2.59E-01,1.88809,1.3291473
170.1,2.51E-01,1.87441,1.3274686
170.2,2.61E-01,1.88906,1.2764677
170.3,2.49E-01,1.98621,1.3357168
170.4,2.56E-01,1.94745,1.3942887
170.5,2.51E-01,1.94923,1.3961369
170.6,2.42E-01,2.05228,1.4358283
170.7,2.50E-01,2.01707,1.3034511
170.8,2.51E-01,2.01446,1.3791922
170.9,2.55E-01,2.00826,1.381538
171,2.60E-01,1.94102,1.3381884
171.1,2.64E-01,1.90671,1.3718328
171.2,2.73E-01,1.8898,1.3447986
171.3,2.78E-01,1.86684,1.3157574
171.4,2.81E-01,1.86128,1.3366138
171.5,2.82E-01,1.85273,1.3311794
171.6,2.76E-01,1.8468,1.3332717
171.7,2.75E-01,1.77995,1.2786759
171.8,2.70E-01,1.80398,1.19355
171.9,2.82E-01,1.78973,1.1686345
172,2.78E-01,1.86969,1.1936435
172.1,2.65E-01,1.79276,1.2015216
172.2,2.71E-01,1.81573,1.1564422
172.3,2.59E-01,1.89375,1.226595
172.4,2.63E-01,1.91953,1.233669
172.5,2.61E-01,1.89339,1.2635919
172.6,2.70E-01,1.84726,1.3285326
172.7,2.74E-01,1.81897,1.2179732
172.8,2.74E-01,1.77853,1.1797966
172.9,2.50E-01,1.81726,1.2433684
173,2.65E-01,1.81382,1.3059047
173.1,2.60E-01,1.84002,1.3298899
173.2,2.63E-01,1.83941,1.3049611
173.3,2.59E-01,1.8277,1.1982687
173.4,2.60E-01,1.84405,1.401512
173.5,2.52E-01,1.80065,1.3127172
173.6,2.74E-01,1.82698,1.3435706
173.7,2.62E-01,1.856,1.3115965
173.8,2.60E-01,1.86516,1.3062508
173.9,2.84E-01,1.90325,1.2996467
174,2.69E-01,1.86383,1.2735897
174.1,2.67E-01,1.8495,1.299597
174.2,2.79E-01,1.81072,1.2240818
174.3,2.71E-01,1.93289,1.2487725
174.4,2.82E-01,1.94165,1.2190906
174.5,2.70E-01,1.9768,1.2774047
174.6,2.65E-01,1.96287,1.2981215
174.7,2.63E-01,1.86273,1.1898334
174.8,2.74E-01,1.78176,1.1008599
174.9,2.68E-01,1.76687,1.0564816
175,2.63E-01,1.83039,1.1070305
175.1,2.72E-01,1.86063,1.1364875
175.2,2.69E-01,1.82975,1.0758709
175.3,2.36E-01,1.85868,1.1826227
175.4,2.64E-01,1.87321,1.2583822
175.5,2.74E-01,1.91302,1.2620249
175.6,2.62E-01,1.8962,1.2323304
175.7,2.68E-01,1.88358,1.2277281
175.8,2.78E-01,1.89045,1.2034593
175.9,2.85E-01,1.89083,1.2150451
176,2.61E-01,1.98023,1.3903724
176.1,2.66E-01,1.87119,1.2229637
176.2,2.70E-01,2.00393,1.4118528
176.3,2.64E-01,1.96077,1.3252088
176.4,2.63E-01,1.96603,1.3650521
176.5,2.50E-01,1.92843,1.3357267
176.6,2.71E-01,1.87892,1.372676
176.7,2.59E-01,1.9381,1.4075232
176.8,2.63E-01,1.83619,1.3386712
176.9,2.63E-01,1.88568,1.4109253
177,2.61E-01,1.82265,1.3234779
177.1,2.66E-01,1.89395,1.3197486
177.2,2.64E-01,1.84735,1.378679
177.3,2.62E-01,1.90159,1.4083352
177.4,2.47E-01,1.90866,1.4260179
177.5,2.55E-01,1.76232,1.328608
177.6,2.50E-01,1.81574,1.3987997
177.7,2.46E-01,1.72573,1.2827259
177.8,2.48E-01,1.72334,1.2895802
177.9,2.58E-01,1.67127,1.228055
178,2.60E-01,1.6455,1.2200621
178.1,2.58E-01,1.65662,1.2531269
178.2,2.63E-01,1.64942,1.2377884
178.3,2.58E-01,1.63071,1.3037928
178.4,2.67E-01,1.66142,1.2421283
178.5,2.69E-01,1.65814,1.2614069
178.6,2.58E-01,1.66455,1.2727183
178.7,2.75E-01,1.631,1.2482705
178.8,2.57E-01,1.65743,1.2230101
178.9,2.62E-01,1.62363,1.2165517
179,2.68E-01,1.6244,1.1985465
179.1,2.72E-01,1.60277,1.1834863
179.2,2.76E-01,1.68834,1.1970044
179.3,2.76E-01,1.64082,1.1560303
179.4,2.71E-01,1.63955,1.1438289
179.5,2.72E-01,1.59974,1.1401427
179.6,2.73E-01,1.59638,1.1329221
179.7,2.74E-01,1.57552,1.1599123
179.8,2.64E-01,1.62292,1.1348819
179.9,2.82E-01,1.61749,1.1200078
180,2.76E-01,1.60364,1.0979501
180.1,2.57E-01,1.58524,1.0447099
180.2,2.65E-01,1.61177,1.1005056
180.3,2.60E-01,1.62661,1.0983238
180.4,2.70E-01,1.59733,1.1320673
180.5,2.65E-01,1.58709,1.1476412
180.6,2.72E-01,1.60266,1.1401589
180.7,2.64E-01,1.634,1.1951795
180.8,2.74E-01,1.60913,1.1932983
180.9,2.77E-01,1.61438,1.178012
181,2.76E-01,1.59519,1.2057337
181.1,2.73E-01,1.5691,1.19976
181.2,2.77E-01,1.56175,1.1956263
181.3,2.71E-01,1.57745,1.1964086
181.4,2.63E-01,1.56874,1.1932774
181.5,2.65E-01,1.58673,1.1669297
181.6,2.75E-01,1.55789,1.099522
181.7,2.77E-01,1.53644,1.0511626
181.8,2.79E-01,1.55429,1.1204203
181.9,2.72E-01,1.55271,1.1263438
182,2.76E-01,1.56001,1.0970722
182.1,2.76E-01,1.54269,1.0864425
182.2,2.70E-01,1.52358,1.022336
182.3,2.63E-01,1.54729,1.0826406
182.4,2.56E-01,1.57589,1.1567777
182.5,2.62E-01,1.5733,1.1121283
182.6,2.69E-01,1.5844,1.0765313
182.7,2.64E-01,1.55519,1.121123
182.8,2.56E-01,1.56183,1.1737912
182.9,2.66E-01,1.55567,1.1593759
183,2.65E-01,1.54708,1.1308291
183.1,2.53E-01,1.56215,1.120906
183.2,2.76E-01,1.55909,1.1069738
183.3,2.74E-01,1.60232,1.1084787
183.4,2.78E-01,1.57693,1.1067507
183.5,2.54E-01,1.59454,1.156739
183.6,2.66E-01,1.57356,1.2043654
183.7,2.62E-01,1.56428,1.1715847
183.8,2.70E-01,1.55814,1.1326065
183.9,2.64E-01,1.58195,1.0902778
184,2.80E-01,1.56377,1.0796068
184.1,2.67E-01,1.54562,1.0782729
184.2,2.69E-01,1.52024,1.096392
184.3,2.73E-01,1.50931,1.1421626
184.4,2.72E-01,1.54407,1.1275479
184.5,2.67E-01,1.5207,1.104335
184.6,2.70E-01,1.53232,1.0933695
184.7,2.72E-01,1.52575,1.0774282
184.8,2.65E-01,1.5341,1.0726633
184.9,2.65E-01,1.50767,1.1247748
185,2.64E-01,1.54372,1.1043699
185.1,2.65E-01,1.53701,1.1071095
185.2,2.67E-01,1.53019,1.0480701
185.3,2.58E-01,1.54617,1.0171577
185.4,2.70E-01,1.5378,0.9986645
185.5,2.59E-01,1.53432,1.0528738
185.6,2.60E-01,1.52572,1.0113912
185.7,2.53E-01,1.53583,1.0591297
185.8,2.63E-01,1.5117,1.0076979
185.9,2.60E-01,1.51992,1.0491257
186,2.62E-01,1.52633,1.0572309
186.1,2.62E-01,1.53207,1.0500947
186.2,2.63E-01,1.57952,1.093582
186.3,2.56E-01,1.55864,1.0911808
186.4,2.61E-01,1.59898,1.1049811
186.5,2.61E-01,1.53015,1.0811858
186.6,2.67E-01,1.52925,1.0837363
186.7,2.63E-01,1.52327,1.0831404
186.8,2.58E-01,1.55536,1.0734339
186.9,2.66E-01,1.52356,1.1153554
187,2.60E-01,1.53331,1.1185474
187.1,2.63E-01,1.53408,1.1238109
187.2,2.70E-01,1.54681,1.1005555
187.3,2.55E-01,1.54833,1.0776081
187.4,2.56E-01,1.5408,1.0839746
187.5,2.56E-01,1.54059,1.0739942
187.6,2.48E-01,1.56281,1.0689721
187.7,2.59E-01,1.56739,1.0756513
187.8,2.49E-01,1.57751,1.1356903
187.9,2.58E-01,1.57343,1.0059955
188,2.58E-01,1.61648,1.0946885
188.1,2.52E-01,1.64254,1.0321109
188.2,2.52E-01,1.65273,1.0627949
188.3,2.59E-01,1.65277,1.1437156
188.4,2.65E-01,1.60327,1.0728405
188.5,2.55E-01,1.6262,1.0645376
188.6,2.62E-01,1.6645,1.1841758
188.7,2.69E-01,1.67623,1.1496056
188.8,2.61E-01,1.61758,1.1354728
188.9,2.60E-01,1.64231,1.0662563
189,2.54E-01,1.65705,1.0398035
189.1,2.62E-01,1.61194,0.987135
189.2,2.59E-01,1.59269,1.0266804
189.3,2.62E-01,1.6224,1.0951407
189.4,2.62E-01,1.58565,1.0795348
189.5,2.62E-01,1.64674,1.0320669
189.6,2.53E-01,1.58247,1.0693067
189.7,2.49E-01,1.52084,1.0620408
189.8,2.41E-01,1.57745,1.1138474
189.9,2.50E-01,1.60239,1.1205071
190,2.53E-01,1.57974,1.0725594
190.1,2.47E-01,1.57684,1.1161495
190.2,2.49E-01,1.55361,1.1437793
190.3,2.53E-01,1.54257,1.1397411
190.4,2.56E-01,1.5291,1.0831921
190.5,2.58E-01,1.5379,1.1752404
190.6,2.47E-01,1.58778,1.1565667
190.7,2.57E-01,1.58606,1.1700211
190.8,2.55E-01,1.65883,1.2267768
190.9,2.42E-01,1.65722,1.188012
191,2.38E-01,1.65609,1.2071651
191.1,2.55E-01,1.69289,1.1945351
191.2,2.58E-01,1.69895,1.1273897
191.3,2.43E-01,1.67351,1.1557038
191.4,2.58E-01,1.61163,1.1112421
191.5,2.46E-01,1.62357,1.1013156
191.6,2.56E-01,1.61023,1.0723797
191.7,2.44E-01,1.60511,1.0847594
191.8,2.53E-01,1.59818,1.0799676
191.9,2.51E-01,1.61121,1.0846474
192,2.53E-01,1.63759,1.035534
192.1,2.50E-01,1.67914,1.045051
192.2,2.60E-01,1.67436,1.1113123
192.3,2.43E-01,1.69318,1.2117968
192.4,2.60E-01,1.71478,1.1663511
192.5,2.43E-01,1.71142,1.266737
192.6,2.50E-01,1.70662,1.2392091
