Time (ns),Native contact,Rg (nm),RMSD (nm)
127.2,3.89E-01,1.37531,0.8769618
127.3,4.03E-01,1.36763,0.949393
127.4,3.85E-01,1.35821,0.9305239
127.5,4.09E-01,1.36345,0.9291634
127.6,3.90E-01,1.36769,0.912854
127.7,3.98E-01,1.3611,0.9169658
127.8,3.86E-01,1.36051,0.9654254
127.9,3.93E-01,1.37677,0.9574367
128,3.80E-01,1.37396,0.9885245
128.1,3.65E-01,1.44202,0.971873
128.2,3.57E-01,1.41114,0.9305986
128.3,3.68E-01,1.37262,0.9231811
128.4,3.82E-01,1.35899,0.907219
128.5,3.92E-01,1.37513,0.8591107
128.6,3.69E-01,1.39576,0.8625495
128.7,3.77E-01,1.38514,0.8681601
128.8,3.86E-01,1.40377,0.9035738
128.9,3.63E-01,1.43772,0.9391499
129,3.89E-01,1.38411,0.9389459
129.1,4.00E-01,1.39279,0.8667438
129.2,3.87E-01,1.34038,0.8776343
129.3,3.73E-01,1.33554,0.8683023
129.4,3.57E-01,1.3457,0.7859024
129.5,3.72E-01,1.34001,0.8341783
129.6,3.58E-01,1.31861,0.8774332
129.7,3.36E-01,1.38863,0.9257991
129.8,3.65E-01,1.36978,0.8834635
129.9,3.45E-01,1.41807,0.8915981
130,3.52E-01,1.35729,0.8840006
130.1,3.41E-01,1.36567,0.8930385
130.2,3.69E-01,1.36765,0.8460231
130.3,3.58E-01,1.34922,0.8515779
130.4,3.32E-01,1.3588,0.9497125
130.5,3.44E-01,1.38564,0.9476012
130.6,3.66E-01,1.39313,0.9123206
130.7,3.52E-01,1.40841,0.9297891
130.8,3.62E-01,1.3959,0.9207078
130.9,3.50E-01,1.35432,0.9290674
131,3.30E-01,1.35062,0.9411026
131.1,3.59E-01,1.3086,0.8635778
131.2,3.61E-01,1.3338,0.8669606
131.3,3.45E-01,1.36016,0.8689764
131.4,3.55E-01,1.33688,0.8802893
131.5,3.38E-01,1.33319,0.844127
131.6,3.30E-01,1.36162,0.8484399
131.7,3.44E-01,1.36398,0.8294028
131.8,3.54E-01,1.33344,0.8047397
131.9,3.61E-01,1.33795,0.8141571
132,3.48E-01,1.34366,0.828169
132.1,3.42E-01,1.35349,0.8432723
132.2,3.29E-01,1.33816,0.8120959
132.3,3.51E-01,1.33452,0.8279611
132.4,3.53E-01,1.31726,0.8172961
132.5,3.47E-01,1.30669,0.8069937
132.6,3.59E-01,1.30025,0.8103127
132.7,3.56E-01,1.33595,0.8487593
132.8,3.31E-01,1.34444,0.8055309
132.9,3.25E-01,1.3527,0.8623347
133,3.75E-01,1.35075,0.813284
133.1,3.57E-01,1.34541,0.879971
133.2,3.59E-01,1.3605,0.9065214
133.3,3.53E-01,1.36615,0.8483635
133.4,3.56E-01,1.37405,0.8856276
133.5,3.61E-01,1.38435,0.909954
133.6,3.95E-01,1.37154,0.8581641
133.7,3.59E-01,1.37921,0.8548214
133.8,3.54E-01,1.34677,0.8196337
133.9,3.50E-01,1.35947,0.8611907
134,3.60E-01,1.35467,0.8663341
134.1,3.66E-01,1.3727,0.8968111
134.2,3.64E-01,1.33746,0.8490288
134.3,3.62E-01,1.32116,0.8577932
134.4,3.56E-01,1.29437,0.8724031
134.5,3.95E-01,1.30682,0.9057165
134.6,3.93E-01,1.31401,0.8817704
134.7,3.69E-01,1.33531,0.9430332
134.8,3.74E-01,1.29471,0.9104934
134.9,3.80E-01,1.30678,0.9158692
135,3.68E-01,1.29429,0.9146459
135.1,3.70E-01,1.28962,0.9195199
135.2,3.66E-01,1.29228,0.9043618
135.3,3.81E-01,1.30906,0.9273218
135.4,3.68E-01,1.30748,0.9187422
135.5,3.90E-01,1.27354,0.9027337
135.6,4.00E-01,1.29412,0.8632005
135.7,3.82E-01,1.30414,0.9057048
135.8,4.00E-01,1.28026,0.9348362
135.9,3.96E-01,1.27717,0.9130069
136,3.71E-01,1.26019,0.858105
136.1,3.56E-01,1.27327,0.8293753
136.2,3.60E-01,1.26383,0.8615375
136.3,3.57E-01,1.2456,0.8405001
136.4,3.73E-01,1.26949,0.8952786
136.5,3.75E-01,1.25815,0.8868923
136.6,3.79E-01,1.24623,0.8981958
136.7,3.67E-01,1.24686,0.9232135
136.8,3.63E-01,1.25794,0.8872161
136.9,3.74E-01,1.24111,0.8891783
137,3.75E-01,1.26702,0.8931312
137.1,3.71E-01,1.22905,0.91852
137.2,3.64E-01,1.25099,0.929176
137.3,3.68E-01,1.22981,0.9160274
137.4,3.66E-01,1.21608,0.8896921
137.5,3.69E-01,1.22789,0.8891675
137.6,3.63E-01,1.22042,0.91501
137.7,3.77E-01,1.2223,0.9360789
137.8,3.61E-01,1.24015,0.8992369
137.9,3.79E-01,1.21775,0.9055709
138,3.77E-01,1.23666,0.9079649
138.1,3.58E-01,1.25573,0.9006312
138.2,3.58E-01,1.22554,0.9136869
138.3,3.80E-01,1.22531,0.9162906
138.4,3.78E-01,1.23674,0.8791709
138.5,3.91E-01,1.26449,0.8918546
138.6,3.67E-01,1.26296,0.9111313
138.7,3.78E-01,1.28734,0.8729443
138.8,3.74E-01,1.2806,0.8914692
138.9,3.66E-01,1.28707,0.8837138
139,3.66E-01,1.26431,0.9235663
139.1,3.56E-01,1.25071,0.8583872
139.2,3.41E-01,1.27037,0.8902403
139.3,3.56E-01,1.24923,0.8546581
139.4,3.40E-01,1.25459,0.8611059
139.5,3.33E-01,1.23973,0.8442568
139.6,3.48E-01,1.25142,0.8659817
139.7,3.59E-01,1.25476,0.8711308
139.8,3.54E-01,1.29928,0.900102
139.9,3.69E-01,1.26956,0.9058941
140,3.85E-01,1.25236,0.9050165
140.1,3.57E-01,1.30172,0.9726852
140.2,3.53E-01,1.30164,0.9182802
140.3,3.64E-01,1.28962,0.9312298
140.4,3.62E-01,1.29465,0.9359983
140.5,3.77E-01,1.2835,0.9627799
140.6,3.79E-01,1.28534,0.9690917
140.7,3.56E-01,1.29431,0.92659
140.8,3.81E-01,1.27595,0.9619733
140.9,3.78E-01,1.31811,0.9462045
141,3.82E-01,1.2887,1.0092391
141.1,3.83E-01,1.28306,1.0073351
141.2,3.58E-01,1.28039,0.9670029
141.3,3.55E-01,1.25515,0.9607705
141.4,3.57E-01,1.29299,0.9850684
141.5,3.64E-01,1.27758,0.9318072
141.6,3.57E-01,1.27022,0.9117189
141.7,3.41E-01,1.28145,0.9012539
141.8,3.66E-01,1.28414,0.8437177
141.9,3.60E-01,1.2415,0.8609364
142,3.91E-01,1.27635,0.8610412
142.1,3.79E-01,1.23717,0.8593808
142.2,3.78E-01,1.26422,0.8843963
142.3,3.70E-01,1.29099,0.9243175
142.4,3.36E-01,1.38046,0.9432185
142.5,3.32E-01,1.36013,0.9490309
142.6,3.51E-01,1.33048,0.9091625
142.7,3.47E-01,1.35042,0.9461226
142.8,3.27E-01,1.34569,0.9397613
142.9,3.21E-01,1.37596,0.9375921
143,3.28E-01,1.3699,0.931955
143.1,3.22E-01,1.34064,0.9671043
143.2,3.26E-01,1.33184,0.9114431
143.3,3.56E-01,1.32638,0.8717261
143.4,3.43E-01,1.34209,0.8804116
143.5,3.51E-01,1.36778,0.8642125
143.6,3.58E-01,1.34337,0.904414
143.7,3.82E-01,1.35846,0.9009244
143.8,3.94E-01,1.34266,0.8583876
143.9,3.69E-01,1.31877,0.8662132
144,3.78E-01,1.30536,0.8649705
144.1,3.68E-01,1.28717,0.8859192
144.2,3.67E-01,1.30027,0.8365086
144.3,3.87E-01,1.31354,0.8778227
144.4,3.57E-01,1.28265,0.8555041
144.5,3.83E-01,1.25433,0.8798823
144.6,4.03E-01,1.28736,0.7891915
144.7,3.86E-01,1.29821,0.7732305
144.8,3.92E-01,1.32657,0.8321722
144.9,3.71E-01,1.30301,0.7589228
145,3.82E-01,1.28701,0.8019165
145.1,3.81E-01,1.28506,0.807399
145.2,3.75E-01,1.26081,0.7984743
145.3,3.65E-01,1.27564,0.8706181
145.4,3.67E-01,1.29088,0.8627374
145.5,3.84E-01,1.29134,0.8111677
145.6,3.76E-01,1.27076,0.7787925
145.7,3.92E-01,1.32562,0.8781368
145.8,3.72E-01,1.32506,0.8579168
145.9,3.77E-01,1.33105,0.895396
146,4.10E-01,1.33537,0.8985226
146.1,3.92E-01,1.34466,0.934742
146.2,3.92E-01,1.3214,0.8658867
146.3,4.03E-01,1.32309,0.8690653
146.4,3.98E-01,1.3918,0.8949462
146.5,4.23E-01,1.39619,0.9012973
146.6,4.05E-01,1.3904,0.9140823
146.7,3.92E-01,1.37026,0.8746501
146.8,4.07E-01,1.34933,0.8568053
146.9,4.07E-01,1.3532,0.8774222
147,4.28E-01,1.37208,0.9106554
147.1,4.13E-01,1.35619,0.9439334
147.2,4.02E-01,1.37006,0.9247894
147.3,4.02E-01,1.34983,0.9392381
147.4,4.01E-01,1.31485,0.95088
147.5,3.70E-01,1.31899,0.9749181
147.6,3.74E-01,1.32072,0.9488233
147.7,3.69E-01,1.32282,0.9489765
147.8,3.71E-01,1.35257,0.9363915
147.9,3.81E-01,1.32797,0.9051212
148,3.90E-01,1.3284,0.8930921
148.1,4.06E-01,1.32142,0.8460536
148.2,3.87E-01,1.35291,0.8114812
148.3,4.17E-01,1.3585,0.8123807
148.4,3.94E-01,1.36228,0.7603096
148.5,3.80E-01,1.31631,0.7817837
148.6,3.85E-01,1.33006,0.7836485
148.7,3.93E-01,1.33582,0.7589771
148.8,4.00E-01,1.32806,0.7726897
148.9,3.98E-01,1.33566,0.8044775
149,3.87E-01,1.30971,0.8030251
149.1,3.90E-01,1.30805,0.7861246
149.2,4.04E-01,1.32726,0.8005115
149.3,4.11E-01,1.32171,0.7160393
149.4,4.23E-01,1.32191,0.7096244
149.5,4.06E-01,1.32655,0.7598014
149.6,4.12E-01,1.31571,0.7345248
149.7,4.09E-01,1.35378,0.7610833
149.8,4.06E-01,1.37691,0.8011411
149.9,4.19E-01,1.34082,0.7720672
150,3.99E-01,1.35327,0.8238564
150.1,4.05E-01,1.41481,0.9026608
150.2,4.01E-01,1.42629,0.9258332
150.3,4.12E-01,1.40509,0.8579571
150.4,3.98E-01,1.38479,0.8730748
150.5,3.86E-01,1.39014,0.8848832
150.6,3.90E-01,1.35768,0.8505404
150.7,3.91E-01,1.34505,0.8026884
150.8,3.77E-01,1.37759,0.9318984
150.9,3.40E-01,1.40032,0.9486638
151,3.51E-01,1.38051,0.9413407
151.1,3.43E-01,1.34126,0.9711587
151.2,3.28E-01,1.37684,0.9611776
151.3,3.22E-01,1.35557,0.9232698
151.4,3.54E-01,1.34173,0.9375922
151.5,3.48E-01,1.37335,0.975627
151.6,3.49E-01,1.35842,0.9270185
151.7,3.52E-01,1.34034,0.9218468
151.8,3.30E-01,1.34724,0.9275647
151.9,3.30E-01,1.38385,0.8941858
152,3.34E-01,1.37447,0.8661602
152.1,3.22E-01,1.35315,0.9200865
152.2,3.35E-01,1.35144,0.8633519
152.3,3.54E-01,1.37435,0.8679999
152.4,3.39E-01,1.38203,0.8531272
152.5,3.58E-01,1.34527,0.873072
152.6,3.55E-01,1.35614,0.8681884
152.7,3.58E-01,1.38231,0.9003022
152.8,3.61E-01,1.38428,0.8349291
152.9,3.68E-01,1.34309,0.8557888
153,3.41E-01,1.35597,0.8742283
153.1,3.43E-01,1.35029,0.8529734
153.2,3.57E-01,1.36556,0.8717554
153.3,3.64E-01,1.37559,0.8433127
153.4,3.74E-01,1.37315,0.8513106
153.5,3.66E-01,1.33207,0.8484251
153.6,3.69E-01,1.33931,0.826799
153.7,3.51E-01,1.39256,0.8564774
153.8,3.67E-01,1.37531,0.8309519
153.9,3.79E-01,1.37887,0.8482247
154,3.68E-01,1.36704,0.8536385
154.1,3.71E-01,1.35763,0.8445186
154.2,3.93E-01,1.31991,0.8605211
154.3,3.81E-01,1.33174,0.8157349
154.4,3.71E-01,1.31852,0.8502142
154.5,3.57E-01,1.34297,0.8258681
154.6,3.57E-01,1.34905,0.8318707
154.7,3.75E-01,1.35834,0.8651341
154.8,3.51E-01,1.38406,0.9017597
154.9,3.52E-01,1.39017,0.8710286
155,3.42E-01,1.3364,0.8418588
155.1,3.31E-01,1.29983,0.8330062
155.2,3.40E-01,1.29968,0.8128607
155.3,3.42E-01,1.30335,0.7932553
155.4,3.36E-01,1.35803,0.862461
155.5,3.35E-01,1.3179,0.8447853
155.6,3.45E-01,1.34811,0.8371924
155.7,3.47E-01,1.31603,0.8235797
155.8,3.63E-01,1.3554,0.8484822
155.9,3.74E-01,1.34826,0.8814808
156,3.70E-01,1.37844,0.9284455
156.1,3.64E-01,1.37991,0.8861809
156.2,3.68E-01,1.35822,0.9106936
156.3,3.44E-01,1.3761,0.8805906
156.4,3.34E-01,1.38677,0.9043413
156.5,3.67E-01,1.37647,0.9197218
156.6,3.46E-01,1.31615,0.9144254
156.7,3.50E-01,1.32913,0.957358
156.8,3.40E-01,1.34272,0.9316682
156.9,3.32E-01,1.34766,0.9265062
157,3.27E-01,1.35151,0.8611524
157.1,3.12E-01,1.34047,0.9245138
157.2,3.08E-01,1.33025,0.8214043
157.3,2.98E-01,1.39298,0.8203171
157.4,3.18E-01,1.3803,0.8553221
157.5,3.49E-01,1.39722,0.8133754
157.6,3.53E-01,1.40188,0.7536753
157.7,3.85E-01,1.3917,0.7860882
157.8,3.75E-01,1.39772,0.8581787
157.9,3.83E-01,1.39792,0.8203834
158,3.93E-01,1.40223,0.8089648
158.1,3.84E-01,1.37173,0.8284191
158.2,3.77E-01,1.35601,0.796563
158.3,3.81E-01,1.36798,0.8261498
158.4,3.76E-01,1.37517,0.7703663
158.5,3.54E-01,1.38787,0.7381144
158.6,3.70E-01,1.37522,0.7524678
158.7,3.62E-01,1.39248,0.7859195
158.8,3.62E-01,1.37968,0.7575974
158.9,3.40E-01,1.40463,0.8060032
159,3.71E-01,1.38368,0.8090501
159.1,3.62E-01,1.43751,0.8306506
159.2,3.48E-01,1.41124,0.8341305
159.3,3.58E-01,1.40897,0.8634897
159.4,3.77E-01,1.35375,0.8050629
159.5,3.75E-01,1.37724,0.8426089
159.6,3.71E-01,1.36695,0.8074201
159.7,3.76E-01,1.36178,0.7768047
159.8,3.92E-01,1.36746,0.76875
159.9,3.98E-01,1.36551,0.7615631
160,3.69E-01,1.38689,0.8106854
160.1,3.65E-01,1.42453,0.8084611
160.2,3.71E-01,1.39139,0.8086927
160.3,3.67E-01,1.41535,0.8347008
160.4,3.82E-01,1.39392,0.837851
160.5,3.62E-01,1.37833,0.8006533
160.6,3.43E-01,1.38997,0.8370729
160.7,3.50E-01,1.38772,0.8439595
160.8,3.53E-01,1.41207,0.8483534
160.9,3.40E-01,1.3782,0.8325148
161,3.52E-01,1.36692,0.8490552
161.1,3.69E-01,1.39675,0.8446366
161.2,3.62E-01,1.39935,0.8210101
161.3,3.57E-01,1.4319,0.8437519
161.4,3.73E-01,1.41334,0.8254279
161.5,3.32E-01,1.40456,0.8619376
161.6,3.60E-01,1.4306,0.8765373
161.7,3.75E-01,1.41468,0.8498324
161.8,3.35E-01,1.38239,0.823189
161.9,3.33E-01,1.37882,0.831176
162,3.54E-01,1.407,0.814648
162.1,3.45E-01,1.38489,0.8578407
162.2,3.36E-01,1.3804,0.8688673
162.3,3.27E-01,1.41187,0.8626643
162.4,3.25E-01,1.37949,0.8398093
162.5,3.40E-01,1.39126,0.8391868
162.6,3.58E-01,1.40198,0.8521301
162.7,3.89E-01,1.3987,0.7897987
162.8,3.72E-01,1.43702,0.8079983
162.9,3.69E-01,1.43694,0.8440444
163,3.54E-01,1.37793,0.8623996
163.1,3.56E-01,1.35888,0.8335279
163.2,3.60E-01,1.40221,0.854309
163.3,3.48E-01,1.40749,0.8637834
163.4,3.55E-01,1.348,0.8363894
163.5,3.55E-01,1.34252,0.8283668
163.6,3.50E-01,1.38693,0.8522789
163.7,3.46E-01,1.39511,0.8683428
163.8,3.52E-01,1.3825,0.8459632
163.9,3.52E-01,1.38698,0.8894428
164,3.54E-01,1.33767,0.8467084
164.1,3.64E-01,1.38708,0.8886124
164.2,3.53E-01,1.39067,0.8708948
164.3,3.66E-01,1.43043,0.8949904
164.4,3.51E-01,1.39362,0.9069342
164.5,3.67E-01,1.38183,0.9008247
164.6,3.41E-01,1.3771,0.8386512
164.7,3.59E-01,1.4119,0.8552421
164.8,3.47E-01,1.46055,0.8777892
164.9,3.53E-01,1.45481,0.9099451
165,3.60E-01,1.50136,0.9539737
165.1,3.65E-01,1.46874,0.8958186
165.2,3.47E-01,1.48836,0.9455489
165.3,3.55E-01,1.47902,0.8852178
165.4,3.52E-01,1.43997,0.8650852
165.5,3.32E-01,1.42086,0.8499179
165.6,3.42E-01,1.41268,0.8502746
165.7,3.34E-01,1.45779,0.9031176
165.8,3.38E-01,1.44795,0.858304
165.9,3.39E-01,1.41677,0.8383992
166,3.63E-01,1.42609,0.8565266
166.1,3.38E-01,1.41012,0.8191698
166.2,3.82E-01,1.40571,0.8363246
166.3,3.87E-01,1.41931,0.877324
166.4,4.06E-01,1.41484,0.8807403
166.5,3.69E-01,1.46051,0.9247026
166.6,3.70E-01,1.4468,0.9364908
166.7,3.69E-01,1.44953,0.9367246
166.8,3.55E-01,1.47336,0.9447994
166.9,3.63E-01,1.43728,1.0077045
167,3.76E-01,1.41772,0.9628584
167.1,4.04E-01,1.42735,0.87336
167.2,4.25E-01,1.3974,0.8710216
167.3,4.20E-01,1.40743,0.8653996
167.4,4.08E-01,1.42901,0.9082078
167.5,4.51E-01,1.38284,0.7966546
167.6,4.14E-01,1.34251,0.7686139
167.7,4.18E-01,1.34119,0.7480086
167.8,4.36E-01,1.35997,0.7972814
167.9,4.50E-01,1.34822,0.7913977
168,4.23E-01,1.349,0.8199819
168.1,4.37E-01,1.34665,0.8071232
168.2,4.13E-01,1.36973,0.8424422
168.3,4.20E-01,1.34512,0.8020508
168.4,4.36E-01,1.34696,0.8051658
168.5,4.42E-01,1.36657,0.7947764
168.6,4.34E-01,1.34054,0.8106835
168.7,4.46E-01,1.36047,0.7596599
168.8,4.51E-01,1.3624,0.740812
168.9,4.22E-01,1.36822,0.7670183
169,4.69E-01,1.36065,0.7981058
169.1,4.88E-01,1.32739,0.7710006
169.2,4.48E-01,1.33888,0.817133
169.3,4.42E-01,1.33188,0.820407
169.4,4.27E-01,1.36151,0.8480122
169.5,4.03E-01,1.35794,0.8974541
169.6,4.22E-01,1.35215,0.9181767
169.7,4.16E-01,1.38714,0.8909136
169.8,4.21E-01,1.37843,0.7939911
169.9,3.76E-01,1.35402,0.8121853
170,4.12E-01,1.36967,0.8294726
170.1,4.20E-01,1.36908,0.8276878
170.2,4.05E-01,1.36541,0.7819734
170.3,4.05E-01,1.34333,0.78828
170.4,3.99E-01,1.38942,0.8552326
170.5,4.07E-01,1.37035,0.8625333
170.6,4.13E-01,1.36235,0.8321254
170.7,4.11E-01,1.37003,0.8815336
170.8,4.35E-01,1.36499,0.9297993
170.9,4.24E-01,1.40316,0.9174172
171,4.02E-01,1.39974,0.874513
171.1,4.30E-01,1.37502,0.8380861
171.2,4.26E-01,1.3864,0.8104922
171.3,4.23E-01,1.43158,0.8110517
171.4,4.01E-01,1.41081,0.8304023
171.5,4.14E-01,1.43219,0.8653924
171.6,3.91E-01,1.38651,0.8556203
171.7,3.89E-01,1.38828,0.8598371
171.8,3.92E-01,1.34441,0.8849654
171.9,3.60E-01,1.39284,0.873533
172,3.74E-01,1.36653,0.9525741
172.1,3.78E-01,1.35472,0.8990726
172.2,3.82E-01,1.34526,0.9306605
172.3,3.84E-01,1.30829,0.9258281
172.4,3.90E-01,1.34384,0.85848
172.5,3.69E-01,1.34902,0.8066856
172.6,3.68E-01,1.35284,0.8036111
172.7,3.81E-01,1.36043,0.7709672
172.8,3.72E-01,1.32557,0.7961372
172.9,3.65E-01,1.31636,0.7959177
173,3.52E-01,1.31043,0.7912933
173.1,3.47E-01,1.30895,0.724599
173.2,3.27E-01,1.31463,0.7111217
173.3,3.35E-01,1.32594,0.7160544
173.4,3.32E-01,1.30043,0.7383001
173.5,3.31E-01,1.29445,0.7311674
173.6,3.39E-01,1.29846,0.7316251
173.7,3.20E-01,1.33051,0.7582823
173.8,3.24E-01,1.35537,0.7429954
173.9,3.24E-01,1.32439,0.7235913
174,3.19E-01,1.37116,0.7944885
174.1,3.23E-01,1.35748,0.7818712
174.2,3.24E-01,1.35413,0.7855189
174.3,3.17E-01,1.36699,0.7960239
174.4,3.38E-01,1.37972,0.7823079
174.5,3.48E-01,1.35609,0.7928339
174.6,3.52E-01,1.38835,0.7701754
174.7,3.50E-01,1.37281,0.813901
174.8,3.64E-01,1.39823,0.8335295
174.9,3.55E-01,1.33357,0.7641966
175,3.47E-01,1.32716,0.7185888
175.1,3.47E-01,1.34589,0.6837656
175.2,3.25E-01,1.39122,0.7155774
175.3,3.18E-01,1.38834,0.6873749
175.4,3.46E-01,1.40319,0.6820635
175.5,3.64E-01,1.38301,0.6900651
175.6,3.63E-01,1.40958,0.6976231
175.7,3.25E-01,1.37702,0.6841544
175.8,3.26E-01,1.35018,0.706495
175.9,3.22E-01,1.37294,0.6830677
176,3.33E-01,1.37681,0.6833415
176.1,3.30E-01,1.35304,0.7154676
176.2,3.16E-01,1.36943,0.7405105
176.3,3.36E-01,1.35621,0.7254739
176.4,3.29E-01,1.34294,0.7417893
176.5,3.04E-01,1.35034,0.7542177
176.6,3.00E-01,1.38378,0.7844249
176.7,3.38E-01,1.34777,0.7052845
176.8,2.95E-01,1.35088,0.7750208
176.9,3.09E-01,1.3214,0.720953
177,2.97E-01,1.33311,0.7246866
177.1,2.91E-01,1.33201,0.7410803
177.2,2.92E-01,1.35499,0.7739475
177.3,3.32E-01,1.32871,0.8127145
177.4,3.31E-01,1.36886,0.8158918
177.5,3.60E-01,1.36987,0.8027654
177.6,3.54E-01,1.36716,0.7799091
177.7,3.30E-01,1.36545,0.8396532
177.8,3.49E-01,1.35067,0.780867
177.9,3.66E-01,1.33256,0.7084087
178,3.45E-01,1.32274,0.7507316
178.1,3.63E-01,1.31601,0.7252787
178.2,3.51E-01,1.35458,0.6979591
178.3,3.70E-01,1.33785,0.7040076
178.4,3.60E-01,1.33333,0.7093327
178.5,3.58E-01,1.34656,0.707576
178.6,3.61E-01,1.33768,0.707988
178.7,3.49E-01,1.28907,0.716063
178.8,3.76E-01,1.31171,0.7497402
178.9,3.26E-01,1.38348,0.7601029
179,3.59E-01,1.36199,0.7724388
179.1,3.18E-01,1.35587,0.7224535
179.2,3.64E-01,1.35609,0.7686846
179.3,3.42E-01,1.33504,0.7326601
179.4,3.82E-01,1.32551,0.6934702
179.5,3.43E-01,1.33737,0.7544501
179.6,3.26E-01,1.3348,0.7441171
179.7,3.46E-01,1.344,0.723081
179.8,3.60E-01,1.29432,0.6987339
179.9,3.14E-01,1.31816,0.7076772
180,3.27E-01,1.30642,0.7226775
180.1,3.19E-01,1.33825,0.7519831
180.2,3.53E-01,1.32994,0.7781518
180.3,3.49E-01,1.33264,0.7500033
180.4,3.44E-01,1.31551,0.792397
180.5,3.59E-01,1.31423,0.7365463
180.6,3.58E-01,1.30167,0.7476881
180.7,3.45E-01,1.27596,0.696169
180.8,3.32E-01,1.28786,0.7289517
180.9,3.50E-01,1.32454,0.7386594
181,3.55E-01,1.27583,0.7410342
181.1,3.60E-01,1.28117,0.762177
181.2,3.50E-01,1.29916,0.7370415
181.3,3.51E-01,1.27405,0.7661536
181.4,3.33E-01,1.26467,0.7660068
181.5,3.34E-01,1.29459,0.7508541
181.6,3.37E-01,1.3258,0.784904
181.7,3.24E-01,1.3107,0.7839767
181.8,3.14E-01,1.33898,0.8425406
181.9,3.66E-01,1.3088,0.8122407
182,3.57E-01,1.34769,0.8275862
182.1,3.88E-01,1.32879,0.7807532
182.2,3.73E-01,1.3418,0.8294464
182.3,3.72E-01,1.35231,0.8666106
182.4,3.74E-01,1.32761,0.8632133
182.5,3.96E-01,1.35027,0.8642208
182.6,3.93E-01,1.36138,0.8892341
182.7,4.09E-01,1.40081,0.9371287
182.8,4.15E-01,1.39533,0.8294023
182.9,4.20E-01,1.36143,0.7800246
183,3.85E-01,1.34733,0.8130058
183.1,3.92E-01,1.32724,0.8618598
183.2,4.31E-01,1.34811,0.8577439
183.3,4.16E-01,1.33263,0.9269437
183.4,4.07E-01,1.34137,0.9350795
183.5,3.90E-01,1.35594,1.0476533
183.6,4.25E-01,1.34222,0.9917867
183.7,4.34E-01,1.35872,0.9448492
183.8,4.39E-01,1.35261,0.896354
183.9,4.13E-01,1.32649,0.9203188
184,4.09E-01,1.37298,0.9238341
184.1,4.07E-01,1.36626,0.926917
184.2,3.87E-01,1.38812,0.9637721
184.3,3.83E-01,1.37767,0.959933
184.4,4.26E-01,1.35325,0.9409273
184.5,4.40E-01,1.37828,0.9703339
184.6,4.37E-01,1.36242,0.9554994
184.7,4.32E-01,1.39388,0.9559874
184.8,4.40E-01,1.34971,0.9460835
184.9,3.96E-01,1.39413,0.9121867
185,3.99E-01,1.40914,0.8912506
185.1,4.01E-01,1.45573,0.8637409
185.2,4.04E-01,1.41141,0.8028605
185.3,4.02E-01,1.39039,0.7508907
185.4,4.15E-01,1.39655,0.7381996
185.5,3.99E-01,1.40278,0.7923861
185.6,4.07E-01,1.41939,0.8381321
185.7,4.14E-01,1.45812,0.8563079
185.8,4.09E-01,1.42085,0.8395442
185.9,4.07E-01,1.40604,0.821018
186,3.90E-01,1.43371,0.804141
186.1,4.16E-01,1.43436,0.7619616
186.2,3.94E-01,1.42693,0.8172755
186.3,3.91E-01,1.43397,0.8693151
186.4,4.13E-01,1.40146,0.9293087
186.5,3.98E-01,1.39768,0.7894242
186.6,3.54E-01,1.43413,0.7775024
186.7,3.79E-01,1.38283,0.7876946
186.8,3.98E-01,1.35245,0.8208497
186.9,3.22E-01,1.39214,0.8410562
187,3.50E-01,1.35058,0.9047365
187.1,3.65E-01,1.29199,0.92999
187.2,3.48E-01,1.31744,0.9558349
187.3,3.61E-01,1.31377,0.9004731
187.4,3.57E-01,1.33261,0.8858848
187.5,3.38E-01,1.35486,0.9405634
187.6,3.39E-01,1.37026,0.9457248
187.7,3.79E-01,1.36868,0.9170655
187.8,3.64E-01,1.35585,0.933782
187.9,3.82E-01,1.35304,0.9189049
188,3.72E-01,1.36601,0.9132614
188.1,3.77E-01,1.34449,0.8626896
188.2,4.03E-01,1.36231,0.8931222
188.3,3.58E-01,1.35211,0.896937
188.4,4.08E-01,1.3541,0.9013374
188.5,3.92E-01,1.3481,0.877673
188.6,4.01E-01,1.31783,0.8784903
188.7,4.12E-01,1.33766,0.7930809
188.8,4.24E-01,1.28337,0.8362114
188.9,4.09E-01,1.30095,0.8186594
189,3.83E-01,1.32011,0.845616
189.1,4.16E-01,1.31703,0.7958646
189.2,3.99E-01,1.30776,0.877874
189.3,4.10E-01,1.28005,0.8831538
189.4,4.13E-01,1.27153,0.8931307
189.5,4.00E-01,1.28987,0.8768315
189.6,3.95E-01,1.32439,0.8896993
189.7,4.15E-01,1.3318,0.8011971
189.8,3.91E-01,1.31174,0.833538
189.9,4.26E-01,1.32171,0.8053065
190,4.35E-01,1.31773,0.7841937
190.1,4.03E-01,1.35975,0.8337328
190.2,4.06E-01,1.33645,0.8594739
190.3,3.82E-01,1.33852,0.8721261
190.4,3.98E-01,1.351,0.870371
190.5,4.13E-01,1.34688,0.8327559
190.6,3.94E-01,1.39483,0.8778934
190.7,3.94E-01,1.34483,0.8462519
190.8,4.07E-01,1.35656,0.8638768
190.9,4.10E-01,1.34808,0.8832425
191,3.98E-01,1.37063,0.8288075
191.1,4.14E-01,1.32763,0.845334
191.2,4.00E-01,1.38636,0.8612723
191.3,4.18E-01,1.34663,0.8625657
191.4,4.18E-01,1.36635,0.8595898
191.5,4.21E-01,1.37128,0.8418688
