Time (ns),Native contact,Rg (nm),RMSD (nm)
128.1,6.60E-02,2.67107,2.3497782
128.2,8.32E-02,2.6834,2.3992884
128.3,9.90E-02,2.88216,2.5405946
128.4,7.00E-02,3.09254,2.8237369
128.5,6.51E-02,2.86425,2.6522169
128.6,6.77E-02,2.76891,2.5470469
128.7,5.36E-02,2.96143,2.6811395
128.8,7.45E-02,3.1035,2.8194664
128.9,3.89E-02,3.08211,2.7684691
129,4.01E-02,2.95255,2.652467
129.1,5.89E-02,2.83083,2.4750454
129.2,6.20E-02,2.88177,2.5371084
129.3,5.98E-02,2.78516,2.4247143
129.4,6.72E-02,2.80037,2.4339433
129.5,5.69E-02,2.87678,2.4376197
129.6,5.96E-02,2.9564,2.5113997
129.7,4.81E-02,2.95291,2.5109155
129.8,3.56E-02,3.01229,2.5827262
129.9,5.85E-02,2.97693,2.5468225
130,8.51E-02,2.89452,2.4279222
130.1,4.98E-02,2.79917,2.4178107
130.2,4.30E-02,2.97596,2.567214
130.3,5.76E-02,3.21523,2.8042655
130.4,6.75E-02,3.05648,2.6259913
130.5,7.01E-02,3.08114,2.6823881
130.6,7.30E-02,3.28249,2.93296
130.7,6.20E-02,3.31335,3.0121453
130.8,6.10E-02,3.24352,2.9688711
130.9,7.81E-02,3.26298,3.0036335
131,4.38E-02,3.18374,2.8784854
131.1,2.89E-02,3.25005,2.9157152
131.2,4.50E-02,3.18013,2.8527224
131.3,5.33E-02,3.22744,2.9186134
131.4,4.49E-02,3.33043,2.9774997
131.5,3.72E-02,3.16003,2.8130288
131.6,5.15E-02,3.27264,2.8636222
131.7,3.65E-02,3.19373,2.8522396
131.8,3.72E-02,3.31128,2.9347892
131.9,3.47E-02,3.18609,2.8601968
132,3.21E-02,3.1709,2.8682182
132.1,3.34E-02,3.26641,2.9524598
132.2,3.32E-02,3.0119,2.7211764
132.3,4.86E-02,2.77583,2.5463054
132.4,3.46E-02,2.71936,2.4531996
132.5,3.68E-02,2.7747,2.5123732
132.6,2.73E-02,2.7738,2.4208677
132.7,4.47E-02,2.7121,2.3164639
132.8,6.95E-02,2.94188,2.5463843
132.9,4.83E-02,2.98213,2.6046739
133,5.82E-02,2.80816,2.4523284
133.1,4.85E-02,2.86592,2.4317098
133.2,5.40E-02,2.9252,2.5169263
133.3,5.79E-02,2.8619,2.4905927
133.4,4.19E-02,2.81648,2.5117707
133.5,7.47E-02,2.77303,2.536361
133.6,6.65E-02,2.78432,2.4698365
133.7,6.63E-02,2.75307,2.3980689
133.8,6.76E-02,2.83619,2.4300601
133.9,5.93E-02,2.86383,2.4649825
134,5.62E-02,2.81656,2.4339249
134.1,7.15E-02,2.91835,2.6197798
134.2,6.06E-02,2.995,2.6495826
134.3,7.69E-02,2.89755,2.5615911
134.4,7.79E-02,2.78457,2.4973881
134.5,5.94E-02,2.8499,2.4992418
134.6,6.35E-02,2.91482,2.474941
134.7,7.09E-02,2.91073,2.496774
134.8,4.36E-02,2.94726,2.4702628
134.9,3.20E-02,2.8821,2.4153392
135,5.84E-02,2.98165,2.4318466
135.1,3.08E-02,3.07988,2.4871299
135.2,3.51E-02,2.87206,2.3167019
135.3,6.28E-02,2.7836,2.2507427
135.4,6.21E-02,2.68496,2.0937676
135.5,3.05E-02,2.47095,1.916617
135.6,2.05E-02,2.46732,1.9028367
135.7,2.76E-02,2.66809,2.1256845
135.8,2.68E-02,2.53674,1.9764816
135.9,1.14E-02,2.33602,1.8082693
136,1.94E-02,2.34807,1.7657447
136.1,2.41E-02,2.39462,1.858394
136.2,3.57E-02,2.58175,1.9780266
136.3,4.68E-02,2.59909,1.8919034
136.4,5.72E-02,2.60352,1.8918428
136.5,6.40E-02,2.64414,1.9240135
136.6,9.06E-02,2.70174,2.086108
136.7,7.92E-02,2.72378,2.1736932
136.8,6.96E-02,2.8281,2.269592
136.9,6.82E-02,3.01836,2.4293869
137,8.24E-02,3.06424,2.5153329
137.1,7.15E-02,3.00013,2.4029479
137.2,6.61E-02,3.21449,2.6122935
137.3,6.56E-02,3.3259,2.7901399
137.4,4.43E-02,3.45083,2.858067
137.5,5.67E-02,3.43845,2.8586414
137.6,5.86E-02,3.33563,2.7377489
137.7,5.54E-02,3.22573,2.6234422
137.8,3.04E-02,3.35009,2.6978137
137.9,2.55E-02,3.48829,2.8382497
138,3.28E-02,3.35497,2.7708895
138.1,5.10E-02,3.25307,2.7220426
138.2,3.97E-02,3.06094,2.5418375
138.3,3.01E-02,3.10805,2.5087211
138.4,2.90E-02,3.06141,2.4580598
138.5,2.63E-02,3.04083,2.441211
138.6,4.31E-02,2.91679,2.3427167
138.7,4.66E-02,3.09727,2.5201893
138.8,2.89E-02,3.10748,2.5480688
138.9,2.24E-02,3.0442,2.4774456
139,1.98E-02,3.06373,2.5829101
139.1,1.98E-02,3.09055,2.5409353
139.2,1.88E-02,3.08542,2.5170915
139.3,2.51E-02,3.02437,2.503592
139.4,7.82E-03,3.17884,2.6353171
139.5,1.31E-02,3.12632,2.5646129
139.6,3.72E-02,2.88312,2.3809867
139.7,2.29E-02,2.88398,2.4708054
139.8,6.74E-02,3.05087,2.644438
139.9,4.26E-02,2.97971,2.5140781
140,4.23E-02,2.99893,2.5914683
140.1,4.59E-02,2.84204,2.4808016
140.2,4.17E-02,2.83768,2.3525136
140.3,4.88E-02,2.77737,2.3807487
140.4,5.08E-02,2.67617,2.2859802
140.5,3.73E-02,2.63669,2.2808166
140.6,4.25E-02,2.77303,2.4098089
140.7,3.70E-02,2.84677,2.5128851
140.8,2.91E-02,2.76947,2.4288273
140.9,3.99E-02,2.70733,2.3695772
141,3.96E-02,2.77117,2.3833592
141.1,4.08E-02,2.83021,2.4731777
141.2,3.87E-02,2.85551,2.557837
141.3,6.62E-02,2.8172,2.4781203
141.4,9.99E-02,2.79196,2.3828554
141.5,1.08E-01,2.8672,2.4443595
141.6,1.07E-01,2.82992,2.4994988
141.7,1.13E-01,3.04469,2.6623192
141.8,9.98E-02,2.86438,2.5426602
141.9,9.55E-02,2.68068,2.3363552
142,9.45E-02,2.6043,2.1755672
142.1,1.09E-01,2.62331,2.2289252
142.2,9.60E-02,2.51465,2.0670457
142.3,8.30E-02,2.55974,2.1630628
142.4,8.77E-02,2.5158,2.1179061
142.5,8.17E-02,2.42748,2.0551913
142.6,7.47E-02,2.61485,2.213064
142.7,8.63E-02,2.78244,2.3614614
142.8,7.64E-02,2.76994,2.3470128
142.9,6.56E-02,2.73623,2.3871741
143,8.25E-02,2.74319,2.3797977
143.1,6.49E-02,2.73041,2.3518467
143.2,5.08E-02,2.81777,2.4816792
143.3,7.06E-02,2.75897,2.4408472
143.4,8.87E-02,2.8312,2.4987469
143.5,6.31E-02,2.85009,2.5132673
143.6,3.75E-02,2.68091,2.4080379
143.7,3.18E-02,2.76266,2.4354887
143.8,5.48E-02,2.82168,2.4206011
143.9,6.21E-02,2.86334,2.3866675
144,6.56E-02,2.61391,2.2355614
144.1,3.95E-02,2.63558,2.2240338
144.2,5.13E-02,2.77898,2.4201586
144.3,4.88E-02,2.66103,2.2875605
144.4,5.43E-02,2.54795,2.1997235
144.5,4.58E-02,2.52243,2.1673577
144.6,4.74E-02,2.54393,2.1556015
144.7,4.48E-02,2.41579,2.0130949
144.8,4.25E-02,2.27278,1.8180091
144.9,6.53E-02,2.34995,1.8671311
145,4.21E-02,2.36659,1.8787478
145.1,2.70E-02,2.45875,2.0058863
145.2,1.92E-02,2.57046,2.0930583
145.3,2.53E-02,2.57695,2.1778848
145.4,2.81E-02,2.58347,2.1841862
145.5,2.91E-02,2.69298,2.2676456
145.6,2.96E-02,2.57867,2.1239805
145.7,3.38E-02,2.71346,2.2655215
145.8,5.48E-02,2.64997,2.1801457
145.9,3.11E-02,2.65041,2.2371683
146,4.69E-02,2.45734,2.061898
146.1,2.77E-02,2.46914,2.0812273
146.2,3.96E-02,2.51586,2.1178851
146.3,2.14E-02,2.67573,2.2678592
146.4,3.39E-02,2.68918,2.2366681
146.5,3.36E-02,2.59388,2.1204944
146.6,2.66E-02,2.63444,2.2383196
146.7,2.67E-02,2.71442,2.2965858
146.8,3.54E-02,2.66263,2.2263844
146.9,2.88E-02,2.60318,2.1401162
147,2.82E-02,2.64835,2.1832013
147.1,4.53E-02,2.74019,2.3322167
147.2,5.07E-02,2.78852,2.3953321
147.3,1.81E-02,2.76647,2.4095993
147.4,2.52E-02,2.71585,2.4761243
147.5,3.55E-02,2.72824,2.3976498
147.6,3.82E-02,2.5793,2.2415836
147.7,4.67E-02,2.6425,2.1335976
147.8,3.86E-02,2.80184,2.2787406
147.9,3.03E-02,2.56085,2.0518515
148,3.38E-02,2.76993,2.2149389
148.1,3.65E-02,2.5965,2.012846
148.2,2.90E-02,2.55252,2.0564277
148.3,4.16E-02,2.56349,2.0215151
148.4,4.99E-02,2.52719,1.9916861
148.5,6.19E-02,2.49142,1.9048325
148.6,3.74E-02,2.61643,2.0834382
148.7,6.63E-02,2.5715,2.0961633
148.8,3.27E-02,2.71378,2.1147192
148.9,2.41E-02,2.74925,2.1118236
149,5.22E-02,2.6524,2.1498661
149.1,2.01E-02,2.70016,2.1360629
149.2,2.58E-02,2.90647,2.3014753
149.3,2.73E-02,2.91556,2.3046665
149.4,2.74E-02,2.97654,2.2891495
149.5,5.28E-02,2.85222,2.1740849
149.6,6.31E-02,2.872,2.1384857
149.7,6.20E-02,2.82426,2.0837789
149.8,6.07E-02,2.56308,1.8287365
149.9,4.96E-02,2.66793,1.9577124
150,4.59E-02,2.55782,1.8748291
150.1,4.12E-02,2.48023,1.7898686
150.2,7.34E-02,2.4403,1.8548242
150.3,6.56E-02,2.36758,1.8598677
150.4,8.04E-02,2.40384,1.8732208
150.5,6.82E-02,2.40818,1.8451488
150.6,5.15E-02,2.14917,1.6653312
150.7,5.22E-02,2.01907,1.5357589
150.8,5.59E-02,2.09419,1.5424054
150.9,9.45E-02,2.08922,1.4687184
151,1.09E-01,2.05981,1.3524909
151.1,7.87E-02,2.1821,1.3951033
151.2,1.59E-01,2.04697,1.3165659
151.3,1.27E-01,1.9236,1.2636846
151.4,1.15E-01,1.99227,1.4101117
151.5,7.58E-02,2.13186,1.5203338
151.6,1.39E-01,2.0891,1.4338827
151.7,1.03E-01,2.16536,1.5548874
151.8,8.71E-02,2.02813,1.5186437
151.9,9.87E-02,1.97503,1.5141662
152,1.01E-01,1.91067,1.4050263
152.1,5.68E-02,1.92796,1.4469762
152.2,8.86E-02,1.98923,1.4693168
152.3,8.12E-02,2.04329,1.5516915
152.4,1.20E-01,2.0706,1.5061319
152.5,6.46E-02,2.22368,1.6651441
152.6,7.64E-02,2.22036,1.6914332
152.7,1.11E-01,2.3388,1.7430048
152.8,1.11E-01,2.33296,1.787598
152.9,8.70E-02,2.36844,1.7871881
153,9.70E-02,2.42429,1.8690053
153.1,6.78E-02,2.48459,1.9878999
153.2,6.15E-02,2.37652,1.9021075
153.3,9.10E-02,2.40728,1.9524448
153.4,1.12E-01,2.25587,1.7585951
153.5,1.11E-01,2.39257,1.8406464
153.6,1.24E-01,2.41307,1.8400321
153.7,9.75E-02,2.44899,1.9799261
153.8,9.25E-02,2.46093,1.9442921
153.9,8.14E-02,2.26517,1.841826
154,7.53E-02,2.17802,1.7515949
154.1,7.44E-02,2.21831,1.7707695
154.2,6.36E-02,2.26168,1.8314903
154.3,5.16E-02,2.22511,1.7720279
154.4,4.95E-02,2.29913,1.827071
154.5,4.13E-02,2.32506,1.8243159
154.6,4.92E-02,2.34738,1.7718748
154.7,5.56E-02,2.53046,1.9201683
154.8,5.79E-02,2.77371,2.0757954
154.9,5.33E-02,2.83256,2.1063302
155,3.08E-02,2.82754,2.2217283
155.1,3.56E-02,2.89625,2.3398795
155.2,3.71E-02,3.01466,2.4618437
155.3,4.06E-02,3.07459,2.4844706
155.4,4.87E-02,2.93729,2.3364456
155.5,5.03E-02,2.99328,2.4246812
155.6,4.24E-02,2.99127,2.4412684
155.7,4.75E-02,3.05382,2.6210186
155.8,4.74E-02,3.11943,2.7436264
155.9,4.05E-02,3.11945,2.655663
156,1.70E-02,3.18718,2.7157829
156.1,4.75E-02,2.93854,2.58812
156.2,3.57E-02,3.16092,2.7846236
156.3,3.12E-02,3.13421,2.8122272
156.4,2.52E-02,3.32613,2.9489784
156.5,4.11E-02,3.29827,2.9327059
156.6,3.12E-02,3.33787,2.9428196
156.7,4.18E-02,3.08141,2.6238368
156.8,3.72E-02,3.07332,2.6363204
156.9,6.62E-02,2.96879,2.5329626
157,6.85E-02,3.07563,2.6915193
157.1,7.87E-02,3.00551,2.6256876
157.2,5.89E-02,3.14839,2.7846546
157.3,5.29E-02,3.24868,2.8358417
157.4,5.67E-02,3.1157,2.7663848
157.5,8.65E-02,3.02227,2.7549436
157.6,8.77E-02,3.19797,2.9181395
157.7,9.17E-02,3.31112,3.030704
157.8,9.37E-02,3.2358,2.9187918
157.9,8.67E-02,3.30842,3.0202899
158,6.75E-02,3.42121,3.0962608
158.1,6.73E-02,3.48792,3.131459
158.2,8.08E-02,3.48984,3.1745963
158.3,9.33E-02,3.35433,3.0523818
158.4,1.01E-01,3.16342,2.8539789
158.5,1.21E-01,3.22037,2.9447744
158.6,8.60E-02,3.19104,2.9014204
158.7,1.03E-01,3.18406,2.86889
158.8,5.55E-02,3.42824,3.0799251
158.9,5.58E-02,3.48375,3.0877471
159,6.57E-02,3.74995,3.3712616
159.1,5.07E-02,3.68427,3.3234487
159.2,5.12E-02,3.62714,3.3233104
159.3,4.56E-02,3.50884,3.1924093
159.4,5.82E-02,3.36037,2.9989882
159.5,6.85E-02,3.19122,2.8477836
159.6,3.20E-02,3.20348,2.8708363
159.7,3.82E-02,3.26038,2.9285533
159.8,5.03E-02,3.19242,2.916996
159.9,4.54E-02,3.17533,2.8962376
160,4.22E-02,3.23983,2.9036567
160.1,4.97E-02,3.26591,2.9231875
160.2,4.40E-02,3.25189,2.9309742
160.3,4.19E-02,3.24152,2.9512265
160.4,1.89E-02,3.14998,2.910331
160.5,3.53E-02,2.89831,2.6900411
160.6,3.82E-02,2.92328,2.6774764
160.7,6.91E-02,3.04544,2.7480166
160.8,5.05E-02,3.20122,2.975018
160.9,3.90E-02,3.32969,3.0615113
161,6.33E-02,3.41653,3.0754311
161.1,5.41E-02,3.34701,2.926151
161.2,6.47E-02,3.30929,2.9332314
161.3,5.89E-02,3.45021,3.0516803
161.4,5.28E-02,3.58972,3.1403391
161.5,4.06E-02,3.73411,3.2902877
161.6,4.35E-02,3.87574,3.4150338
161.7,6.17E-02,3.77729,3.3958633
161.8,5.86E-02,3.79796,3.388272
161.9,6.05E-02,3.93982,3.4772949
162,5.04E-02,4.03807,3.556026
162.1,6.15E-02,3.94568,3.4189067
162.2,4.10E-02,4.04334,3.5257099
162.3,5.30E-02,3.98239,3.491992
162.4,5.28E-02,3.85703,3.3500528
162.5,6.54E-02,3.65016,3.1905351
162.6,3.70E-02,3.61868,3.1307199
162.7,4.12E-02,3.59438,3.063345
162.8,4.31E-02,3.69879,3.1735117
162.9,6.47E-02,3.75211,3.2349322
163,3.53E-02,3.76837,3.2553711
163.1,5.37E-02,3.90476,3.37659
163.2,4.64E-02,3.9484,3.4562578
163.3,7.39E-02,3.78587,3.3234649
163.4,6.31E-02,3.6377,3.1781888
163.5,5.90E-02,3.67738,3.2148101
163.6,6.64E-02,3.63626,3.1765261
163.7,5.55E-02,3.69204,3.231704
163.8,6.32E-02,3.64958,3.1686931
163.9,7.83E-02,3.55919,3.0950217
164,5.64E-02,3.57517,3.1242704
164.1,4.42E-02,3.49063,3.0220809
164.2,3.76E-02,3.52296,3.0781968
164.3,5.99E-02,3.44826,2.9883635
164.4,6.53E-02,3.4567,2.9708817
164.5,3.39E-02,3.4775,3.0180731
164.6,3.59E-02,3.30005,2.8128657
164.7,7.60E-02,3.30144,2.8003197
164.8,6.10E-02,3.36339,2.8542438
164.9,4.96E-02,3.4954,2.9436498
165,5.32E-02,3.5282,3.024081
165.1,1.24E-02,3.48803,3.0193298
165.2,2.06E-02,3.44951,2.9376528
165.3,1.77E-02,3.43514,2.9645746
165.4,4.06E-02,3.5749,3.1650035
165.5,3.26E-02,3.63636,3.2273226
165.6,5.64E-02,3.66481,3.2494066
165.7,6.55E-02,3.60185,3.1825838
165.8,6.26E-02,3.64523,3.2182388
165.9,6.59E-02,3.4495,3.1062055
166,5.39E-02,3.40228,2.9414234
166.1,5.70E-02,3.33617,2.9159372
166.2,5.32E-02,3.276,2.8564985
166.3,5.85E-02,3.55647,3.0735369
166.4,4.93E-02,3.55958,3.0901687
166.5,6.35E-02,3.63137,3.1959057
166.6,6.61E-02,3.82047,3.3717597
166.7,6.21E-02,3.7922,3.3657801
166.8,5.85E-02,3.80022,3.2997296
166.9,3.12E-02,3.7273,3.2353761
167,5.44E-02,3.66351,3.1932237
167.1,8.26E-02,3.59315,3.0867803
167.2,4.16E-02,3.49859,3.0419362
167.3,4.66E-02,3.64434,3.133024
167.4,5.09E-02,3.62396,3.0914595
167.5,4.98E-02,3.6641,3.1467178
167.6,3.48E-02,3.59341,3.0879395
167.7,3.69E-02,3.58159,3.1045861
167.8,3.67E-02,3.3881,2.9135106
167.9,4.75E-02,3.39201,2.8859277
168,5.25E-02,3.36336,2.8442233
168.1,5.24E-02,3.40388,2.904161
168.2,6.98E-02,3.35703,2.8533957
168.3,4.63E-02,3.32091,2.8228836
168.4,5.02E-02,3.32722,2.8268361
168.5,3.73E-02,3.24842,2.7527616
168.6,5.42E-02,3.15838,2.6895003
168.7,5.72E-02,2.96797,2.5584216
168.8,5.56E-02,3.04183,2.6901214
168.9,6.60E-02,3.03523,2.7164714
169,4.43E-02,3.15927,2.8579695
169.1,4.61E-02,3.07729,2.7724645
169.2,6.53E-02,2.99156,2.7200487
169.3,4.58E-02,3.1222,2.8198011
169.4,4.95E-02,3.27058,2.9879031
169.5,5.58E-02,3.48905,3.1555839
169.6,4.06E-02,3.33446,3.0253804
169.7,4.87E-02,3.41341,3.0642765
169.8,5.44E-02,3.50627,3.1250451
169.9,7.23E-02,3.43041,3.0983925
170,6.86E-02,3.42315,3.1566353
170.1,6.23E-02,3.29266,2.9854455
170.2,5.27E-02,3.24749,2.8959999
170.3,4.03E-02,3.21879,2.9462364
170.4,2.46E-02,3.25533,2.9600093
170.5,4.82E-02,3.22329,2.8650711
170.6,4.16E-02,3.32385,2.9195259
170.7,4.16E-02,3.4206,2.94122
170.8,3.12E-02,3.37219,2.9523339
170.9,3.74E-02,3.43983,3.0657141
171,5.23E-02,3.34753,3.0283647
171.1,5.48E-02,3.33563,3.045475
171.2,6.12E-02,3.36059,3.0475535
171.3,5.02E-02,3.33893,3.0344431
171.4,3.72E-02,3.43212,3.1025984
171.5,2.94E-02,3.44715,3.0952055
171.6,1.96E-02,3.46038,3.1154099
171.7,2.35E-02,3.56906,3.2225254
171.8,7.83E-03,3.50951,3.1392226
171.9,1.52E-02,3.33463,2.9968483
172,1.89E-02,3.51665,3.231163
172.1,1.86E-02,3.55666,3.2475028
172.2,3.35E-02,3.55009,3.2785707
172.3,3.27E-02,3.68973,3.4227216
172.4,2.95E-02,3.69145,3.3158197
172.5,3.47E-02,3.59793,3.2224605
172.6,3.03E-02,3.69751,3.3121822
172.7,2.58E-02,3.5923,3.1680532
172.8,3.14E-02,3.55092,3.1113818
172.9,3.22E-02,3.72949,3.3321023
173,5.15E-02,3.88231,3.485667
173.1,4.44E-02,3.71712,3.3407156
173.2,4.73E-02,3.697,3.3075259
173.3,3.58E-02,3.73834,3.3586202
173.4,3.66E-02,3.48086,3.0952959
173.5,2.57E-02,3.61118,3.2296557
173.6,6.95E-02,3.48891,3.0397949
173.7,8.47E-02,3.49863,3.0243671
173.8,7.57E-02,3.72908,3.3175187
173.9,8.06E-02,3.63147,3.2336075
174,8.92E-02,3.63092,3.2731936
174.1,6.43E-02,3.47022,3.1101272
174.2,9.83E-02,3.40376,3.1062946
174.3,8.99E-02,3.40558,3.0922606
174.4,7.02E-02,3.3201,3.0231307
174.5,1.01E-01,3.05828,2.7518134
174.6,7.18E-02,2.98261,2.7313116
174.7,6.95E-02,2.97458,2.7376635
174.8,6.70E-02,3.01803,2.7445588
174.9,6.92E-02,3.02617,2.7073061
175,7.41E-02,2.83899,2.6166935
175.1,9.54E-02,2.8143,2.5247338
175.2,8.06E-02,2.88154,2.5697443
175.3,1.05E-01,2.76601,2.5623865
175.4,1.20E-01,2.71443,2.47352
175.5,8.68E-02,2.77158,2.5083332
175.6,8.15E-02,2.75881,2.4576957
175.7,7.83E-02,2.80491,2.5213151
175.8,9.27E-02,2.60831,2.2529011
175.9,1.03E-01,2.61396,2.2408774
176,1.09E-01,2.40682,1.9814029
176.1,9.35E-02,2.44755,2.0823088
176.2,1.24E-01,2.50302,2.1188314
176.3,1.27E-01,2.46615,2.131567
176.4,1.31E-01,2.52117,2.069283
176.5,1.24E-01,2.60836,2.1173346
176.6,1.38E-01,2.62268,2.1748803
176.7,1.33E-01,2.73451,2.3032656
176.8,1.13E-01,2.86039,2.4067194
176.9,1.30E-01,2.88556,2.4547117
177,1.39E-01,2.76493,2.2949162
177.1,1.34E-01,2.82043,2.3755832
177.2,1.34E-01,2.79814,2.3798931
177.3,1.21E-01,2.75054,2.3471889
177.4,1.20E-01,2.61809,2.1733782
177.5,1.13E-01,2.60281,2.1358368
177.6,1.16E-01,2.6744,2.2192798
177.7,1.39E-01,2.76944,2.2631292
177.8,1.69E-01,2.695,2.1559703
177.9,1.47E-01,2.76439,2.2631803
178,1.24E-01,2.63639,2.1720345
178.1,1.34E-01,2.64068,2.2029672
178.2,1.28E-01,2.59986,2.1978259
178.3,1.26E-01,2.64396,2.1462922
178.4,1.33E-01,2.59864,2.044975
178.5,1.39E-01,2.59349,2.1123934
178.6,1.50E-01,2.37816,1.8018624
178.7,1.16E-01,2.48714,1.9264534
178.8,1.41E-01,2.44824,1.9094111
178.9,1.44E-01,2.5015,2.0064473
179,1.28E-01,2.45191,1.9631528
179.1,1.19E-01,2.39096,1.8706069
179.2,1.41E-01,2.41298,1.8832873
179.3,1.19E-01,2.62697,2.0201941
179.4,1.36E-01,2.65293,2.0627708
179.5,1.08E-01,2.56845,2.0146902
179.6,1.28E-01,2.4753,1.9732903
179.7,1.11E-01,2.57946,2.0670087
179.8,1.17E-01,2.5446,2.0251777
179.9,1.25E-01,2.43402,1.9207674
180,1.27E-01,2.53391,1.8900617
180.1,1.67E-01,2.63808,1.9947803
180.2,1.02E-01,2.58196,2.0388854
180.3,1.17E-01,2.43905,1.7944942
180.4,1.14E-01,2.57287,1.9706557
180.5,1.60E-01,2.52654,1.895249
180.6,1.40E-01,2.53085,1.9054966
180.7,1.37E-01,2.50721,1.8959985
180.8,1.26E-01,2.32465,1.6916888
180.9,1.15E-01,2.42042,1.7894316
181,1.51E-01,2.25266,1.6705127
181.1,1.21E-01,2.41391,1.8419483
181.2,1.31E-01,2.38952,1.8061876
181.3,1.48E-01,2.42149,1.8758917
181.4,1.74E-01,2.55375,1.941779
181.5,1.80E-01,2.4991,1.946478
181.6,1.98E-01,2.54733,2.0247655
181.7,1.68E-01,2.67857,2.1555629
181.8,1.35E-01,2.71357,2.2109547
181.9,1.58E-01,2.66915,2.1800313
182,1.43E-01,2.80036,2.3648672
182.1,1.52E-01,2.858,2.4571607
182.2,1.24E-01,2.83069,2.3349843
182.3,1.30E-01,2.7062,2.2596719
182.4,1.13E-01,2.76275,2.351351
182.5,1.30E-01,2.84803,2.2935634
182.6,1.39E-01,2.68082,2.1769001
182.7,1.39E-01,2.63151,2.0321097
182.8,1.44E-01,2.65049,1.9802136
182.9,1.30E-01,2.68832,2.0415673
183,1.24E-01,2.51843,1.8918401
183.1,1.21E-01,2.46614,1.9738853
183.2,1.24E-01,2.50412,2.0876157
183.3,1.18E-01,2.40656,1.9898587
183.4,1.42E-01,2.26573,1.9275877
183.5,1.16E-01,2.30859,1.982304
183.6,1.38E-01,2.33876,2.0501881
183.7,1.12E-01,2.31507,2.0301008
183.8,1.06E-01,2.28323,2.0741248
183.9,1.49E-01,2.24558,2.0744581
184,1.22E-01,2.19777,2.006048
184.1,1.40E-01,2.22842,2.0487609
184.2,1.31E-01,2.33031,2.1533144
184.3,1.57E-01,2.36555,2.1497068
184.4,1.60E-01,2.34227,1.9938147
184.5,1.84E-01,2.35059,2.053561
184.6,1.74E-01,2.43725,2.0563667
184.7,1.83E-01,2.42642,2.1289861
184.8,1.95E-01,2.33148,2.081656
184.9,1.65E-01,2.35119,2.1499321
185,1.64E-01,2.30774,2.0100877
185.1,1.71E-01,2.27746,1.9896629
185.2,1.34E-01,2.14881,1.9967523
185.3,9.81E-02,2.12796,2.0133455
185.4,1.05E-01,2.10415,1.9813278
185.5,1.29E-01,2.0865,1.9503638
185.6,8.53E-02,2.04693,1.9600822
185.7,1.05E-01,2.08112,2.0022831
185.8,1.04E-01,2.12854,1.951295
185.9,8.08E-02,2.12727,1.935176
186,8.15E-02,2.16385,1.9910117
186.1,1.01E-01,2.09613,1.8981965
186.2,1.33E-01,2.26673,2.0320482
186.3,8.03E-02,2.38249,2.0903044
186.4,9.02E-02,2.51312,2.1760352
186.5,9.84E-02,2.56212,2.28386
186.6,8.49E-02,2.52935,2.2569098
186.7,1.02E-01,2.55032,2.158798
186.8,9.48E-02,2.77826,2.3886952
186.9,1.04E-01,2.74104,2.3805337
187,1.01E-01,2.8137,2.4403026
187.1,8.75E-02,2.88955,2.5144756
187.2,7.58E-02,2.9055,2.5923324
187.3,1.01E-01,2.93107,2.6364803
187.4,8.24E-02,2.95649,2.6110945
187.5,7.89E-02,3.0437,2.6733937
187.6,1.04E-01,2.98354,2.6350682
187.7,9.38E-02,3.00981,2.659256
187.8,6.59E-02,3.11641,2.8288569
187.9,7.11E-02,3.09053,2.8057599
188,7.47E-02,3.01386,2.718529
188.1,9.97E-02,3.08139,2.7743158
188.2,8.26E-02,3.05442,2.7795875
188.3,8.62E-02,2.9513,2.6552334
188.4,6.20E-02,2.89231,2.6269038
188.5,8.89E-02,2.82022,2.4333291
188.6,1.06E-01,2.63043,2.1474752
188.7,5.00E-02,2.32345,1.8652518
188.8,6.26E-02,2.21955,1.7797933
188.9,1.01E-01,2.16126,1.7227294
189,1.23E-01,2.35298,1.8161576
189.1,1.12E-01,2.41851,1.8858768
189.2,8.12E-02,2.41624,1.9574193
189.3,1.07E-01,2.38946,1.7998909
189.4,9.16E-02,2.52225,1.9400389
189.5,8.18E-02,2.42813,1.733166
189.6,1.27E-01,2.38217,1.7032841
189.7,1.16E-01,2.44552,1.8284777
189.8,1.26E-01,2.49155,1.8357769
189.9,1.54E-01,2.42264,1.821117
190,1.39E-01,2.34321,1.6532621
190.1,1.20E-01,2.25202,1.6088163
190.2,1.30E-01,2.31382,1.6249388
190.3,1.17E-01,2.26333,1.6398267
190.4,1.11E-01,2.30988,1.6746428
190.5,1.03E-01,2.21983,1.644878
190.6,1.33E-01,2.28126,1.7349212
190.7,1.28E-01,2.1622,1.6741574
190.8,1.03E-01,2.07019,1.5507263
190.9,1.31E-01,2.21285,1.8310164
191,1.20E-01,2.17579,1.7848711
191.1,1.45E-01,2.15838,1.8685069
191.2,1.06E-01,2.19823,1.8835776
191.3,1.38E-01,2.10147,1.7363428
191.4,9.95E-02,2.2071,1.7806489
191.5,1.35E-01,2.07741,1.7275201
191.6,1.25E-01,2.08796,1.65413
191.7,1.24E-01,2.13069,1.7066926
191.8,1.55E-01,2.2856,1.8528636
191.9,1.71E-01,2.3227,1.850091
192,1.59E-01,2.2888,1.8285042
192.1,1.57E-01,2.44076,1.9466543
192.2,1.61E-01,2.49154,2.0264292
192.3,1.51E-01,2.59555,2.1408679
192.4,1.57E-01,2.47241,2.0130847
