Time (ns),Native contact,Rg (nm),RMSD (nm)
128.1,3.25E-01,1.42541,0.8361687
128.2,3.05E-01,1.41996,0.8575491
128.3,3.06E-01,1.44787,0.9277712
128.4,2.97E-01,1.43319,0.9409789
128.5,2.90E-01,1.45951,0.9887066
128.6,2.75E-01,1.46321,0.9811094
128.7,2.71E-01,1.49242,0.9799199
128.8,2.79E-01,1.49396,0.9774274
128.9,2.83E-01,1.52359,0.9355477
129,2.87E-01,1.48138,0.8709357
129.1,2.85E-01,1.49374,0.8633412
129.2,2.89E-01,1.48127,0.8667807
129.3,2.96E-01,1.45721,0.9209903
129.4,2.85E-01,1.4556,0.9259015
129.5,2.78E-01,1.45007,0.9230583
129.6,3.31E-01,1.48252,0.8946434
129.7,3.02E-01,1.48595,0.9152039
129.8,2.91E-01,1.42606,0.8444297
129.9,3.07E-01,1.41321,0.8454103
130,2.95E-01,1.43643,0.8303506
130.1,2.93E-01,1.47478,0.8587063
130.2,2.77E-01,1.45587,0.8753365
130.3,2.76E-01,1.49445,0.9180555
130.4,2.77E-01,1.50048,0.8606283
130.5,2.77E-01,1.48991,0.8296694
130.6,2.98E-01,1.50877,0.7924159
130.7,2.96E-01,1.50295,0.7800305
130.8,2.83E-01,1.50803,0.7764347
130.9,2.78E-01,1.50488,0.8193716
131,2.79E-01,1.47597,0.7924708
131.1,2.70E-01,1.49944,0.8653089
131.2,3.22E-01,1.45816,0.766016
131.3,2.96E-01,1.44325,0.7800881
131.4,3.09E-01,1.42916,0.8153957
131.5,2.93E-01,1.44148,0.7948617
131.6,2.90E-01,1.41162,0.7565776
131.7,2.99E-01,1.47147,0.7807363
131.8,3.11E-01,1.44818,0.7074249
131.9,2.90E-01,1.4973,0.7601098
132,2.94E-01,1.43651,0.7117493
132.1,2.68E-01,1.46675,0.7143551
132.2,2.94E-01,1.45915,0.6880313
132.3,2.77E-01,1.45163,0.7295246
132.4,3.02E-01,1.46339,0.7869716
132.5,2.80E-01,1.47433,0.7456027
132.6,3.19E-01,1.4609,0.694219
132.7,2.87E-01,1.4743,0.7602221
132.8,3.00E-01,1.46576,0.7533697
132.9,2.80E-01,1.44941,0.7817776
133,2.70E-01,1.48601,0.8165483
133.1,2.89E-01,1.4231,0.7487487
133.2,2.83E-01,1.42871,0.7811379
133.3,2.94E-01,1.42222,0.7961606
133.4,3.06E-01,1.42144,0.7900814
133.5,3.14E-01,1.41531,0.7735908
133.6,2.91E-01,1.4173,0.8070769
133.7,3.16E-01,1.41805,0.7755892
133.8,2.81E-01,1.41006,0.7712322
133.9,2.91E-01,1.43345,0.7933009
134,2.96E-01,1.44744,0.7925693
134.1,3.07E-01,1.45427,0.7915436
134.2,3.09E-01,1.43124,0.7574153
134.3,3.08E-01,1.45874,0.768258
134.4,2.97E-01,1.4571,0.8118256
134.5,2.87E-01,1.46683,0.8322373
134.6,3.10E-01,1.4469,0.8268839
134.7,3.04E-01,1.42648,0.754673
134.8,2.96E-01,1.43296,0.7838293
134.9,2.95E-01,1.4298,0.7363518
135,3.02E-01,1.43653,0.7613127
135.1,3.07E-01,1.4365,0.7212058
135.2,3.23E-01,1.43866,0.6998882
135.3,3.06E-01,1.47593,0.7481107
135.4,2.90E-01,1.47328,0.7168475
135.5,3.01E-01,1.44037,0.717056
135.6,2.96E-01,1.43323,0.727549
135.7,2.85E-01,1.43134,0.740671
135.8,2.99E-01,1.4696,0.7025961
135.9,3.21E-01,1.47147,0.7066523
136,2.95E-01,1.42135,0.6852144
136.1,2.83E-01,1.45051,0.737878
136.2,2.82E-01,1.45882,0.7550392
136.3,3.15E-01,1.49219,0.7445216
136.4,3.22E-01,1.47833,0.7341471
136.5,3.37E-01,1.52546,0.7786795
136.6,3.31E-01,1.50117,0.7768542
136.7,2.91E-01,1.48632,0.7766579
136.8,2.96E-01,1.45069,0.7385502
136.9,3.07E-01,1.43779,0.7545857
137,2.93E-01,1.43435,0.770812
137.1,2.94E-01,1.43004,0.7877703
137.2,2.84E-01,1.48011,0.7714581
137.3,2.93E-01,1.46194,0.7939481
137.4,2.64E-01,1.45146,0.768976
137.5,2.72E-01,1.45592,0.7417476
137.6,2.84E-01,1.45971,0.7629074
137.7,2.72E-01,1.46954,0.7759914
137.8,2.90E-01,1.46849,0.7472482
137.9,2.63E-01,1.47402,0.7944754
138,2.41E-01,1.54053,0.8061424
138.1,2.56E-01,1.51392,0.8205516
138.2,2.77E-01,1.50808,0.8218495
138.3,2.69E-01,1.46769,0.7505547
138.4,2.88E-01,1.42955,0.7851216
138.5,2.73E-01,1.46419,0.7229534
138.6,3.06E-01,1.46391,0.765692
138.7,2.90E-01,1.51435,0.8278508
138.8,2.94E-01,1.54005,0.8082756
138.9,2.91E-01,1.51816,0.8104473
139,2.90E-01,1.53189,0.8022135
139.1,3.11E-01,1.5154,0.7939095
139.2,2.83E-01,1.52471,0.8084278
139.3,2.73E-01,1.50857,0.8235793
139.4,2.67E-01,1.50727,0.8252313
139.5,2.82E-01,1.50675,0.8400843
139.6,2.81E-01,1.51709,0.8669298
139.7,2.70E-01,1.50144,0.8668409
139.8,2.77E-01,1.51976,0.8766351
139.9,2.80E-01,1.50794,0.8713171
140,2.66E-01,1.53134,0.8606713
140.1,2.61E-01,1.53571,0.8336043
140.2,2.53E-01,1.54191,0.8753413
140.3,2.55E-01,1.53674,0.8917372
140.4,2.73E-01,1.49789,0.8591138
140.5,2.77E-01,1.48376,0.8508994
140.6,2.72E-01,1.50732,0.8612155
140.7,2.85E-01,1.50995,0.8406037
140.8,2.81E-01,1.53521,0.8556232
140.9,2.82E-01,1.51646,0.8485118
141,2.99E-01,1.50178,0.8372836
141.1,2.56E-01,1.51278,0.8320548
141.2,2.79E-01,1.49875,0.8692972
141.3,2.67E-01,1.4771,0.8692994
141.4,2.50E-01,1.5048,0.8854725
141.5,2.81E-01,1.54233,0.8810018
141.6,2.89E-01,1.58367,0.9363249
141.7,2.85E-01,1.62843,1.0160438
141.8,2.66E-01,1.64894,1.0465903
141.9,2.57E-01,1.63617,0.9997762
142,2.50E-01,1.66194,1.0658313
142.1,2.41E-01,1.6165,1.0395488
142.2,2.32E-01,1.63955,1.0589371
142.3,2.37E-01,1.67058,1.0815392
142.4,2.31E-01,1.73406,1.121738
142.5,2.12E-01,1.73357,1.2192025
142.6,2.09E-01,1.74978,1.1640055
142.7,2.20E-01,1.69917,1.1586169
142.8,1.94E-01,1.73751,1.2474457
142.9,1.71E-01,1.72313,1.2644054
143,1.56E-01,1.75056,1.2346381
143.1,1.91E-01,1.72802,1.2653172
143.2,1.68E-01,1.78912,1.3478781
143.3,1.98E-01,1.75441,1.305672
143.4,1.84E-01,1.7531,1.3301985
143.5,2.04E-01,1.78297,1.3440305
143.6,2.19E-01,1.86227,1.3325157
143.7,2.20E-01,1.86417,1.3121066
143.8,2.16E-01,1.83539,1.2603197
143.9,2.23E-01,1.92388,1.2365646
144,2.32E-01,1.85247,1.2532791
144.1,2.17E-01,1.76829,1.2699193
144.2,2.33E-01,1.78628,1.3358499
144.3,2.30E-01,1.8639,1.4304385
144.4,2.11E-01,1.83502,1.3759794
144.5,2.18E-01,1.91101,1.5462064
144.6,2.04E-01,1.91148,1.5891541
144.7,2.08E-01,1.87433,1.5556927
144.8,2.28E-01,1.87162,1.5047247
144.9,2.24E-01,1.82441,1.5652223
145,2.31E-01,1.74327,1.3702027
145.1,2.13E-01,1.75572,1.4393669
145.2,2.29E-01,1.84154,1.515063
145.3,2.41E-01,1.94439,1.6271247
145.4,2.29E-01,1.9422,1.5837117
145.5,2.27E-01,1.87444,1.5065473
145.6,2.13E-01,1.90499,1.4472268
145.7,2.31E-01,1.91398,1.4224491
145.8,2.27E-01,1.99829,1.486816
145.9,2.08E-01,1.97859,1.4953127
146,2.06E-01,1.95895,1.4508371
146.1,2.44E-01,1.89448,1.416311
146.2,2.23E-01,1.82652,1.3587946
146.3,2.23E-01,1.83596,1.3750558
146.4,2.38E-01,1.78497,1.2644819
146.5,2.25E-01,1.77391,1.2514323
146.6,2.33E-01,1.79008,1.2524565
146.7,2.36E-01,1.75968,1.2565596
146.8,2.47E-01,1.67298,1.1841382
146.9,2.35E-01,1.6387,1.2116901
147,2.40E-01,1.71176,1.3059562
147.1,2.41E-01,1.73421,1.312067
147.2,2.63E-01,1.75826,1.314634
147.3,2.62E-01,1.77879,1.3225805
147.4,2.49E-01,1.88304,1.3487636
147.5,2.53E-01,1.817,1.3067132
147.6,2.48E-01,1.78062,1.327065
147.7,2.54E-01,1.75945,1.319163
147.8,2.26E-01,1.7263,1.3029895
147.9,2.08E-01,1.67385,1.3339655
148,2.18E-01,1.62569,1.2980745
148.1,2.37E-01,1.63378,1.2980454
148.2,2.40E-01,1.62464,1.2536559
148.3,2.29E-01,1.64376,1.2340275
148.4,2.36E-01,1.58197,1.1754164
148.5,2.25E-01,1.65133,1.2719719
148.6,2.19E-01,1.66843,1.2553809
148.7,2.21E-01,1.63917,1.3195103
148.8,2.22E-01,1.65549,1.3699319
148.9,2.27E-01,1.6633,1.3198899
149,2.26E-01,1.71738,1.432547
149.1,2.22E-01,1.74039,1.4286531
149.2,2.38E-01,1.69606,1.3413041
149.3,2.44E-01,1.70005,1.3621149
149.4,2.28E-01,1.82796,1.453868
149.5,2.14E-01,1.79906,1.4334031
149.6,2.33E-01,1.69875,1.4206321
149.7,2.24E-01,1.69403,1.4233086
149.8,2.30E-01,1.69996,1.4512008
149.9,2.35E-01,1.67647,1.4504598
150,2.19E-01,1.6854,1.4989117
150.1,2.25E-01,1.71949,1.6645231
150.2,2.28E-01,1.72376,1.6998421
150.3,2.32E-01,1.80499,1.7436641
150.4,2.36E-01,1.80822,1.8313272
150.5,2.31E-01,1.81709,1.776558
150.6,2.30E-01,1.89911,1.7862636
150.7,2.54E-01,1.99716,1.7485454
150.8,2.37E-01,2.00816,1.7929796
150.9,2.28E-01,2.09401,1.8659589
151,2.23E-01,2.02384,1.8014728
151.1,2.34E-01,2.13379,1.8900455
151.2,2.22E-01,2.19761,1.9326736
151.3,2.22E-01,2.19062,1.8751501
151.4,2.31E-01,2.28924,1.9737675
151.5,2.48E-01,2.15768,1.8425976
151.6,2.44E-01,2.01376,1.7713962
151.7,2.19E-01,2.05052,1.7567523
151.8,2.17E-01,2.21071,1.89759
151.9,2.27E-01,2.17751,1.8883103
152,2.18E-01,2.31872,1.9742438
152.1,2.32E-01,2.3874,2.0420187
152.2,2.33E-01,2.55497,2.229238
152.3,2.57E-01,2.65428,2.2679169
152.4,2.35E-01,2.68582,2.3320973
152.5,2.38E-01,2.58146,2.2381959
152.6,2.28E-01,2.68094,2.2614892
152.7,2.15E-01,2.7392,2.2440839
152.8,2.04E-01,2.54796,2.1168439
152.9,2.00E-01,2.56448,2.1771677
153,2.05E-01,2.62068,2.2372656
153.1,2.04E-01,2.3861,2.0290055
153.2,2.14E-01,2.5104,2.1987562
153.3,2.11E-01,2.56312,2.1604896
153.4,2.03E-01,2.61,2.1778312
153.5,1.94E-01,2.56172,2.204447
153.6,2.05E-01,2.61026,2.157619
153.7,2.14E-01,2.58625,2.107764
153.8,2.08E-01,2.64839,2.1235347
153.9,2.17E-01,2.58669,2.0417883
154,2.22E-01,2.57084,2.0338013
154.1,2.12E-01,2.54992,2.0181954
154.2,2.02E-01,2.6106,2.0415239
154.3,2.17E-01,2.66387,2.0878415
154.4,2.35E-01,2.67101,2.0645363
154.5,2.29E-01,2.8644,2.2462206
154.6,2.21E-01,2.8302,2.2183409
154.7,2.20E-01,2.94589,2.3611865
154.8,2.34E-01,2.6685,2.0993428
154.9,2.31E-01,2.67908,2.1831839
155,2.04E-01,2.73949,2.2591081
155.1,1.99E-01,2.82003,2.3425059
155.2,2.09E-01,2.92328,2.4796901
155.3,2.00E-01,2.90552,2.4557219
155.4,2.05E-01,2.8973,2.4741998
155.5,2.12E-01,2.87879,2.4538972
155.6,2.37E-01,2.8054,2.4498
155.7,2.25E-01,2.78363,2.3186431
155.8,2.44E-01,2.71383,2.2579935
155.9,2.33E-01,2.64244,2.1570077
156,2.43E-01,2.62734,2.1879914
156.1,2.25E-01,2.66585,2.202559
156.2,2.27E-01,2.51183,2.1493368
156.3,2.23E-01,2.59579,2.227664
156.4,2.27E-01,2.51719,2.1626399
156.5,2.10E-01,2.49297,2.172142
156.6,2.22E-01,2.47458,2.1728721
156.7,2.06E-01,2.42873,2.1620288
156.8,2.38E-01,2.50607,2.2584631
156.9,2.45E-01,2.45104,2.2308986
157,2.41E-01,2.37313,2.2053616
157.1,2.50E-01,2.33425,2.0899298
157.2,2.34E-01,2.2425,2.0049927
157.3,2.29E-01,2.1737,1.8972105
157.4,2.37E-01,2.32179,2.0667028
157.5,2.20E-01,2.32195,2.053036
157.6,2.25E-01,2.36012,2.1112523
157.7,2.12E-01,2.20974,1.9790049
157.8,2.15E-01,2.19087,1.9623668
157.9,2.16E-01,2.06241,1.873176
158,2.49E-01,2.07804,1.939677
158.1,2.46E-01,2.02914,1.8961424
158.2,2.60E-01,1.9867,1.9006988
158.3,2.42E-01,2.09054,1.9801055
158.4,2.51E-01,2.17214,2.0414269
158.5,2.35E-01,2.14977,1.9981248
158.6,2.29E-01,2.06664,1.9661671
158.7,2.28E-01,2.03319,1.9300677
158.8,2.26E-01,2.016,1.8753986
158.9,2.16E-01,1.99811,1.9313031
159,1.99E-01,1.93868,1.9146883
159.1,1.97E-01,1.85761,1.8033624
159.2,2.08E-01,1.98706,1.8936217
159.3,2.00E-01,1.88531,1.8274187
159.4,1.98E-01,1.95583,1.8928944
159.5,2.01E-01,1.92124,1.8666694
159.6,2.17E-01,2.07809,1.9283048
159.7,2.00E-01,1.95885,1.8184558
159.8,2.35E-01,1.96008,1.7997892
159.9,2.52E-01,1.95425,1.831732
160,2.61E-01,2.00754,1.8477826
160.1,2.50E-01,1.91593,1.7454708
160.2,2.35E-01,1.92183,1.8012627
160.3,2.36E-01,1.93447,1.8652251
160.4,2.23E-01,2.05397,1.9984776
160.5,2.33E-01,2.16327,2.0829504
160.6,2.40E-01,2.17181,2.06108
160.7,2.68E-01,2.18141,2.0598533
160.8,2.48E-01,2.20631,2.0882368
160.9,2.44E-01,2.11774,1.9815623
161,2.21E-01,2.27472,2.1676147
161.1,2.66E-01,2.28608,2.1597793
161.2,2.30E-01,2.1961,2.0004218
161.3,2.15E-01,2.21869,2.1102724
161.4,2.34E-01,2.24103,2.0309815
161.5,2.13E-01,2.31077,2.0744107
161.6,1.83E-01,2.35189,2.1414309
161.7,1.99E-01,2.27906,2.07709
161.8,2.15E-01,2.2879,2.0920358
161.9,1.76E-01,2.28274,2.0794778
162,1.71E-01,2.26168,2.016139
162.1,1.70E-01,2.16104,1.8572528
162.2,1.59E-01,2.03782,1.8160409
162.3,1.83E-01,2.14465,1.8666763
162.4,1.81E-01,2.31961,2.0207481
162.5,1.90E-01,2.26627,1.9158286
162.6,1.81E-01,2.16664,1.7926736
162.7,1.98E-01,2.13091,1.8045874
162.8,2.09E-01,2.09711,1.8151046
162.9,2.17E-01,2.04448,1.747892
163,2.23E-01,2.02153,1.7209455
163.1,2.24E-01,2.06796,1.6981043
163.2,2.40E-01,2.19195,1.7390363
163.3,2.51E-01,2.11141,1.6248882
163.4,2.06E-01,2.21318,1.6977398
163.5,2.68E-01,2.13428,1.6853765
163.6,2.44E-01,2.16496,1.7336326
163.7,2.39E-01,2.2355,1.7208647
163.8,2.42E-01,2.23162,1.7501558
163.9,2.38E-01,2.37213,1.906305
164,2.58E-01,2.31224,1.9023155
164.1,2.47E-01,2.38621,1.9414257
164.2,2.59E-01,2.44179,1.9609892
164.3,2.65E-01,2.41012,1.9504945
164.4,2.67E-01,2.44744,2.000324
164.5,2.79E-01,2.44852,2.0065548
164.6,2.76E-01,2.51635,2.0478983
164.7,2.61E-01,2.46499,1.958123
164.8,2.55E-01,2.4016,2.0028329
164.9,2.64E-01,2.30241,1.8981572
165,2.91E-01,2.03013,1.7159389
165.1,2.72E-01,2.03229,1.6614733
165.2,2.82E-01,1.92522,1.5726128
165.3,2.49E-01,1.95906,1.5621111
165.4,2.60E-01,1.9835,1.5422362
165.5,2.72E-01,2.01479,1.5705689
165.6,2.40E-01,2.02595,1.5402579
165.7,2.48E-01,2.00334,1.555902
165.8,2.39E-01,1.95803,1.452402
165.9,2.30E-01,2.05337,1.6453854
166,2.32E-01,2.03857,1.5838808
166.1,2.43E-01,1.9038,1.5237231
166.2,2.19E-01,1.89809,1.4952399
166.3,2.12E-01,1.99075,1.6327838
166.4,2.14E-01,2.0466,1.6592364
166.5,2.13E-01,2.17531,1.7686459
166.6,2.25E-01,2.15088,1.8626326
166.7,2.27E-01,1.9681,1.7945997
166.8,2.45E-01,1.95029,1.6780678
166.9,2.24E-01,1.97292,1.6951461
167,2.32E-01,1.91865,1.6063457
167.1,2.16E-01,1.94956,1.6355157
167.2,2.20E-01,1.91429,1.6571625
167.3,2.27E-01,2.02228,1.7023069
167.4,2.56E-01,1.92013,1.6162918
167.5,2.58E-01,1.86388,1.5845358
167.6,2.43E-01,1.9508,1.6707321
167.7,2.72E-01,1.75749,1.5513549
167.8,2.92E-01,1.81806,1.5418884
167.9,2.54E-01,1.77375,1.4549499
168,2.64E-01,1.77165,1.3912464
168.1,2.71E-01,1.77515,1.4413697
168.2,2.53E-01,1.78606,1.511813
168.3,2.66E-01,1.86948,1.55275
168.4,2.29E-01,1.90479,1.605952
168.5,2.45E-01,1.94667,1.6149846
168.6,2.38E-01,1.89693,1.5626092
168.7,2.43E-01,1.8607,1.5240285
168.8,2.36E-01,1.84329,1.5401378
168.9,2.43E-01,1.84075,1.4725883
169,2.35E-01,1.83686,1.514648
169.1,2.27E-01,1.68843,1.4130929
169.2,2.10E-01,1.70634,1.3856676
169.3,2.11E-01,1.68743,1.3681293
169.4,2.19E-01,1.7241,1.4575235
169.5,2.38E-01,1.72935,1.3876446
169.6,2.21E-01,1.71848,1.3550758
169.7,2.29E-01,1.77742,1.4006244
169.8,2.12E-01,1.72335,1.315293
169.9,2.06E-01,1.7577,1.4233929
170,1.98E-01,1.77563,1.5172383
170.1,2.05E-01,1.76589,1.347864
170.2,2.01E-01,1.72292,1.4058299
170.3,2.15E-01,1.76957,1.4479405
170.4,1.89E-01,1.88616,1.5614896
170.5,1.94E-01,1.91417,1.6410673
170.6,1.62E-01,1.91497,1.6447763
170.7,1.66E-01,1.84604,1.7092822
170.8,1.59E-01,1.8468,1.7570018
170.9,1.38E-01,1.85616,1.6568549
171,1.54E-01,1.86733,1.7062795
171.1,1.49E-01,1.79253,1.7103111
171.2,1.62E-01,1.69985,1.6351613
171.3,1.45E-01,1.79817,1.7017416
171.4,1.50E-01,1.79959,1.7040837
171.5,1.62E-01,1.94211,1.7232628
171.6,1.69E-01,1.8926,1.7005811
171.7,1.77E-01,1.878,1.7244228
171.8,1.92E-01,1.89999,1.7049724
171.9,1.80E-01,1.88403,1.7234801
172,1.84E-01,1.8921,1.7395779
172.1,1.70E-01,1.96324,1.7369103
172.2,1.86E-01,2.0098,1.7204884
172.3,1.96E-01,1.98825,1.7260743
172.4,1.90E-01,1.9547,1.7750657
172.5,2.16E-01,1.97161,1.8011844
172.6,2.18E-01,1.94087,1.7065532
172.7,2.33E-01,1.94005,1.7731272
172.8,2.25E-01,1.94386,1.7680022
172.9,1.95E-01,1.95214,1.6537933
173,2.02E-01,1.85715,1.5750147
173.1,1.85E-01,1.92575,1.6116379
173.2,2.10E-01,1.86508,1.5644131
173.3,2.00E-01,1.90962,1.617937
173.4,1.93E-01,2.01693,1.633482
173.5,1.93E-01,2.07922,1.6504574
173.6,1.96E-01,2.17805,1.7180644
173.7,1.89E-01,2.21569,1.7459865
173.8,1.95E-01,2.19225,1.7159228
173.9,1.97E-01,2.07981,1.6578882
174,2.09E-01,1.99488,1.5381382
174.1,2.31E-01,1.84356,1.4689319
174.2,2.38E-01,1.96545,1.5082953
174.3,2.30E-01,2.03101,1.5349042
174.4,2.29E-01,2.00835,1.5407678
174.5,2.45E-01,2.05647,1.5454311
174.6,2.28E-01,2.0302,1.5098839
174.7,2.27E-01,1.9503,1.3972281
174.8,2.36E-01,1.85796,1.2895217
174.9,2.35E-01,1.92342,1.3965242
175,2.43E-01,2.01227,1.5203657
175.1,2.57E-01,1.94519,1.4928879
175.2,2.69E-01,1.85112,1.4589148
175.3,2.21E-01,1.89006,1.5362229
175.4,2.25E-01,1.8178,1.4496578
175.5,2.45E-01,1.75691,1.3961135
175.6,2.32E-01,1.70604,1.3213223
175.7,2.65E-01,1.71563,1.2615047
175.8,2.41E-01,1.74055,1.2834176
175.9,2.63E-01,1.71972,1.276299
176,2.41E-01,1.73533,1.2673975
176.1,2.48E-01,1.73915,1.2573234
176.2,2.32E-01,1.6578,1.1820374
176.3,2.39E-01,1.7131,1.3326882
176.4,2.08E-01,1.73435,1.2365663
176.5,2.34E-01,1.67316,1.2229871
176.6,2.14E-01,1.6479,1.0746723
176.7,2.35E-01,1.65205,1.1090351
176.8,2.23E-01,1.77042,1.2547578
176.9,2.46E-01,1.68182,1.2642934
177,2.56E-01,1.67868,1.2243305
177.1,2.35E-01,1.69499,1.2276188
177.2,2.42E-01,1.75606,1.31954
177.3,2.11E-01,1.66843,1.2944043
177.4,2.05E-01,1.60313,1.2945937
177.5,2.04E-01,1.61102,1.3404644
177.6,2.10E-01,1.56728,1.3055625
177.7,2.04E-01,1.59312,1.3402301
177.8,2.19E-01,1.65707,1.3991742
177.9,1.74E-01,1.65465,1.4345604
178,1.99E-01,1.66891,1.51673
178.1,2.18E-01,1.64065,1.467151
178.2,1.99E-01,1.5879,1.3740019
178.3,2.09E-01,1.53007,1.3436797
178.4,2.06E-01,1.63422,1.3712366
178.5,2.09E-01,1.64845,1.4895999
178.6,2.00E-01,1.59808,1.3771439
178.7,1.95E-01,1.58916,1.3252444
178.8,1.85E-01,1.55822,1.2572201
178.9,1.92E-01,1.55868,1.2724848
179,1.94E-01,1.61845,1.3985038
179.1,1.78E-01,1.61557,1.4104173
179.2,1.63E-01,1.57069,1.3222547
179.3,1.81E-01,1.62132,1.3801682
179.4,2.14E-01,1.64377,1.383257
179.5,1.93E-01,1.63955,1.4404082
179.6,1.99E-01,1.61886,1.3696824
179.7,2.11E-01,1.60887,1.3855999
179.8,2.04E-01,1.66636,1.4158304
179.9,1.99E-01,1.64462,1.4488279
180,1.89E-01,1.64313,1.5082572
180.1,1.94E-01,1.66694,1.5832371
180.2,1.99E-01,1.59517,1.4850166
180.3,2.06E-01,1.61243,1.4259048
180.4,1.96E-01,1.70598,1.5017743
180.5,2.03E-01,1.64527,1.4192983
180.6,2.13E-01,1.65707,1.4961572
180.7,2.07E-01,1.64732,1.4563261
180.8,2.30E-01,1.57159,1.3057585
180.9,2.23E-01,1.58081,1.3521472
181,2.55E-01,1.62036,1.4045764
181.1,2.42E-01,1.69982,1.4712392
181.2,2.44E-01,1.68701,1.4957808
181.3,2.25E-01,1.6821,1.4182276
181.4,2.38E-01,1.65739,1.4324541
181.5,2.25E-01,1.58892,1.395977
181.6,1.95E-01,1.50764,1.1562181
181.7,2.04E-01,1.48054,1.195137
181.8,2.24E-01,1.44658,1.2124788
181.9,2.21E-01,1.46559,1.2499766
182,2.45E-01,1.4337,1.1822857
182.1,2.25E-01,1.46371,1.2428083
182.2,2.30E-01,1.48069,1.2804786
182.3,2.39E-01,1.47235,1.2225282
182.4,2.00E-01,1.52706,1.309672
182.5,1.92E-01,1.5148,1.3242377
182.6,2.02E-01,1.5561,1.3694764
182.7,1.90E-01,1.57972,1.4028475
182.8,1.94E-01,1.58453,1.3345084
182.9,1.92E-01,1.60562,1.3809067
183,2.09E-01,1.61861,1.3622591
183.1,2.37E-01,1.55172,1.1834096
183.2,2.23E-01,1.565,1.186717
183.3,2.32E-01,1.48326,1.1111542
183.4,2.43E-01,1.53409,1.0968527
183.5,2.17E-01,1.5077,1.1078503
183.6,2.30E-01,1.55738,1.1766484
183.7,2.30E-01,1.53081,1.1511233
183.8,2.14E-01,1.53453,1.1695926
183.9,2.12E-01,1.47132,1.1095446
184,2.00E-01,1.53322,1.1638087
184.1,2.00E-01,1.5629,1.2244471
184.2,1.65E-01,1.6115,1.2089598
184.3,2.05E-01,1.64553,1.227232
184.4,2.05E-01,1.53635,1.1928235
184.5,1.93E-01,1.57862,1.215839
184.6,1.89E-01,1.56754,1.2196705
184.7,2.04E-01,1.6071,1.2065308
184.8,1.97E-01,1.65378,1.3659922
184.9,2.04E-01,1.69191,1.2791378
185,2.04E-01,1.6506,1.2526864
185.1,2.38E-01,1.56431,1.149491
185.2,2.27E-01,1.63811,1.1364816
185.3,2.25E-01,1.58389,1.1396397
185.4,2.11E-01,1.61491,1.1524386
185.5,1.98E-01,1.63133,1.1715146
185.6,2.09E-01,1.6216,1.1416188
185.7,1.91E-01,1.62511,1.1642491
185.8,2.20E-01,1.62017,1.1425757
185.9,2.00E-01,1.63672,1.0674877
186,1.91E-01,1.62044,1.0404207
186.1,2.38E-01,1.55534,0.971063
186.2,2.12E-01,1.60349,0.9878041
186.3,2.27E-01,1.61241,1.0938032
186.4,2.03E-01,1.60668,1.0979499
186.5,2.12E-01,1.55942,1.0271641
186.6,2.15E-01,1.58267,1.1246781
186.7,2.33E-01,1.54383,1.0423286
186.8,1.87E-01,1.50913,1.1071464
186.9,1.89E-01,1.58683,1.1221116
187,1.94E-01,1.57537,1.1255519
187.1,2.15E-01,1.58324,1.1264626
187.2,2.17E-01,1.57272,1.2225858
187.3,2.08E-01,1.5241,1.1973618
187.4,2.27E-01,1.51023,1.1627591
187.5,2.06E-01,1.54883,1.1984603
187.6,2.31E-01,1.54291,1.2489055
187.7,2.24E-01,1.48313,1.2240742
187.8,2.23E-01,1.50884,1.2472202
187.9,2.22E-01,1.54822,1.2838347
188,2.11E-01,1.52651,1.2100146
188.1,2.15E-01,1.60057,1.29125
188.2,2.26E-01,1.6051,1.1999847
188.3,2.26E-01,1.65461,1.3159539
188.4,2.26E-01,1.62792,1.2697436
188.5,2.25E-01,1.60728,1.3276074
188.6,2.07E-01,1.61198,1.2770557
188.7,2.18E-01,1.70814,1.413487
188.8,2.22E-01,1.85298,1.4317693
188.9,2.22E-01,1.79023,1.4057057
189,2.23E-01,1.80967,1.4039284
189.1,2.33E-01,1.88679,1.4913744
189.2,2.10E-01,1.8488,1.4358844
189.3,2.55E-01,1.9227,1.5125415
189.4,2.34E-01,1.89704,1.4644641
189.5,2.09E-01,1.90404,1.4853468
189.6,2.23E-01,1.95551,1.5010874
189.7,2.44E-01,1.88854,1.3713413
189.8,2.18E-01,1.79345,1.2554089
189.9,2.17E-01,1.74035,1.1953461
190,1.78E-01,1.72695,1.1746773
190.1,1.54E-01,1.7345,1.1275667
190.2,1.58E-01,1.85372,1.1845213
190.3,1.36E-01,1.82302,1.167735
190.4,1.86E-01,1.78985,1.1710743
190.5,1.73E-01,1.7508,1.1295946
190.6,1.95E-01,1.78892,1.1729718
190.7,2.02E-01,1.80026,1.1468121
190.8,1.95E-01,1.85952,1.2285236
190.9,2.04E-01,1.83564,1.2719247
191,2.00E-01,1.89762,1.3162993
191.1,1.86E-01,2.00594,1.4388045
191.2,1.81E-01,2.01771,1.4551198
191.3,1.84E-01,2.06948,1.5474964
191.4,1.76E-01,2.02555,1.5085349
191.5,1.61E-01,2.12063,1.6910269
191.6,1.71E-01,2.09776,1.7068199
191.7,1.65E-01,1.97624,1.5915889
191.8,1.59E-01,1.89715,1.6209414
191.9,1.60E-01,1.96244,1.6127783
192,1.58E-01,1.92425,1.6103382
192.1,1.70E-01,1.91097,1.5777215
192.2,1.65E-01,1.84947,1.4963183
192.3,1.73E-01,1.87884,1.5068219
192.4,1.39E-01,1.87392,1.5427767
