Time (ns),Native contact,Rg (nm),RMSD (nm)
128.3,6.00E-02,2.68362,2.3847365
128.4,1.07E-01,2.68366,2.3868287
128.5,1.06E-01,2.67912,2.3710279
128.6,6.80E-02,2.65671,2.3843999
128.7,8.40E-02,2.70785,2.4023232
128.8,9.15E-02,2.63829,2.3359714
128.9,1.01E-01,2.47334,2.1547616
129,1.05E-01,2.38308,2.1693187
129.1,8.61E-02,2.46905,2.2466018
129.2,9.51E-02,2.40305,2.1823699
129.3,9.95E-02,2.28961,2.0598693
129.4,8.18E-02,2.30312,2.0744119
129.5,1.05E-01,2.32811,1.9975153
129.6,1.15E-01,2.33187,2.0366616
129.7,1.09E-01,2.21299,1.9859537
129.8,9.98E-02,2.29609,2.0771749
129.9,8.85E-02,2.32019,2.1159143
130,9.36E-02,2.29514,2.0582135
130.1,7.17E-02,2.25382,1.8886498
130.2,8.04E-02,2.18053,1.8404901
130.3,1.09E-01,2.25515,2.0153461
130.4,8.28E-02,2.00447,1.7269087
130.5,8.85E-02,2.15019,1.8904731
130.6,9.74E-02,1.95867,1.7633873
130.7,8.32E-02,2.1136,1.8968256
130.8,7.64E-02,1.94729,1.6898552
130.9,7.30E-02,1.86115,1.6535993
131,7.29E-02,1.9542,1.7239196
131.1,6.74E-02,1.95431,1.6347864
131.2,6.21E-02,1.99375,1.6888211
131.3,2.93E-02,2.01191,1.7576177
131.4,5.03E-02,1.94413,1.7149392
131.5,6.34E-02,2.00592,1.7074327
131.6,5.55E-02,1.99171,1.6662103
131.7,4.89E-02,2.0918,1.7493331
131.8,3.89E-02,2.10556,1.7518903
131.9,5.93E-02,2.07006,1.7043201
132,7.80E-02,2.00669,1.6464564
132.1,5.37E-02,2.0991,1.7641609
132.2,6.01E-02,1.87751,1.5939611
132.3,6.81E-02,1.85671,1.633068
132.4,5.57E-02,1.82644,1.6854445
132.5,5.34E-02,1.8401,1.6368343
132.6,4.37E-02,1.78928,1.6402935
132.7,4.96E-02,1.85512,1.6842538
132.8,3.71E-02,1.94866,1.7220595
132.9,1.78E-02,1.83298,1.6701965
133,3.19E-02,1.842,1.596496
133.1,2.03E-02,1.75259,1.5436308
133.2,2.38E-02,1.80494,1.5743904
133.3,3.26E-02,1.64252,1.5569088
133.4,2.75E-02,1.67176,1.5162624
133.5,3.15E-02,1.69761,1.5691803
133.6,2.36E-02,1.73053,1.6070275
133.7,1.96E-02,1.65629,1.5814531
133.8,2.07E-02,1.67645,1.6397471
133.9,2.20E-02,1.70469,1.5266162
134,2.85E-02,1.79482,1.6211166
134.1,1.99E-02,1.74211,1.6840985
134.2,1.50E-02,1.57684,1.3614395
134.3,3.43E-02,1.70562,1.6396108
134.4,2.17E-02,1.81895,1.7264702
134.5,1.64E-02,1.90115,1.7611798
134.6,2.98E-02,1.80633,1.6417341
134.7,4.16E-02,1.75775,1.5834512
134.8,3.58E-02,1.76016,1.5751733
134.9,3.94E-02,1.63093,1.5528756
135,2.12E-02,1.64539,1.6119068
135.1,3.29E-02,1.72725,1.6814696
135.2,2.08E-02,1.7045,1.5410677
135.3,3.36E-02,1.65841,1.5409244
135.4,3.13E-02,1.61594,1.5638059
135.5,2.70E-02,1.66491,1.5317097
135.6,1.71E-02,1.66773,1.5635349
135.7,3.09E-02,1.63882,1.5682664
135.8,2.59E-02,1.74914,1.5869641
135.9,2.43E-02,1.67619,1.6123829
136,1.30E-02,1.63218,1.6116308
136.1,1.65E-02,1.64204,1.6424606
136.2,1.10E-02,1.93872,1.9336464
136.3,1.50E-02,1.83454,1.8300847
136.4,4.13E-02,1.82696,1.8116249
136.5,5.22E-02,1.88058,1.7507088
136.6,3.36E-02,2.11621,1.8406155
136.7,1.72E-02,2.22163,1.9515409
136.8,1.97E-02,2.17061,1.9175328
136.9,2.88E-02,2.24803,2.0346353
137,2.56E-02,2.19743,2.006793
137.1,3.74E-02,2.33491,2.0969727
137.2,4.04E-02,2.36543,2.0639784
137.3,3.50E-02,2.5392,2.2286406
137.4,4.64E-02,2.4451,2.1824391
137.5,3.79E-02,2.47988,2.2038059
137.6,3.25E-02,2.45955,2.1327674
137.7,3.90E-02,2.37558,2.1073172
137.8,6.35E-02,2.46934,2.200666
137.9,4.18E-02,2.09926,1.870169
138,4.23E-02,2.2084,1.9669969
138.1,4.53E-02,1.99335,1.7780123
138.2,5.92E-02,2.00188,1.7203007
138.3,3.92E-02,2.14599,1.8999447
138.4,5.85E-02,2.21003,1.995778
138.5,5.78E-02,2.25674,1.99018
138.6,4.84E-02,2.05805,1.8124024
138.7,3.96E-02,2.20789,1.9594417
138.8,4.38E-02,2.32191,2.0314198
138.9,3.25E-02,2.16138,1.8857697
139,6.82E-02,2.01917,1.7305593
139.1,6.34E-02,2.01956,1.7386405
139.2,5.00E-02,2.00081,1.7241613
139.3,5.40E-02,2.22393,1.9575691
139.4,6.14E-02,2.028,1.734773
139.5,4.04E-02,2.15396,1.8699275
139.6,5.83E-02,1.99844,1.6988078
139.7,6.70E-02,1.98673,1.6860315
139.8,6.68E-02,1.83031,1.5691766
139.9,6.67E-02,1.90881,1.6237133
140,7.34E-02,2.00559,1.7223603
140.1,8.13E-02,2.07041,1.7820407
140.2,8.22E-02,2.03972,1.7344025
140.3,6.67E-02,2.02011,1.7641133
140.4,6.67E-02,1.97154,1.7498199
140.5,7.80E-02,2.15455,1.8932482
140.6,6.15E-02,2.16752,1.9468573
140.7,6.33E-02,2.1749,1.8824416
140.8,6.03E-02,2.16248,1.8532137
140.9,7.50E-02,2.12877,1.8463143
141,7.04E-02,2.18276,1.8675073
141.1,7.72E-02,2.03082,1.7991027
141.2,6.51E-02,2.16887,1.9061097
141.3,4.48E-02,2.04776,1.8492179
141.4,5.00E-02,2.13211,1.8601818
141.5,6.15E-02,2.03957,1.8606279
141.6,7.61E-02,2.28693,2.0994294
141.7,9.22E-02,2.16118,2.0069733
141.8,5.73E-02,2.16403,2.0928044
141.9,5.41E-02,2.19457,2.0750725
142,7.09E-02,2.20674,2.0708311
142.1,8.67E-02,2.28833,2.1353333
142.2,7.69E-02,2.27117,2.110944
142.3,5.39E-02,2.37181,2.17469
142.4,6.57E-02,2.26424,2.0892525
142.5,7.09E-02,2.17053,1.9685063
142.6,8.27E-02,2.15927,1.9982684
142.7,9.53E-02,2.09958,1.8857439
142.8,5.64E-02,2.03529,1.7350653
142.9,6.10E-02,2.27431,1.9281454
143,7.38E-02,2.21806,1.8820621
143.1,7.52E-02,2.13779,1.8907241
143.2,7.77E-02,2.07831,1.8990915
143.3,8.74E-02,2.163,1.9883032
143.4,7.28E-02,2.14676,1.9625543
143.5,6.92E-02,2.19936,1.9950821
143.6,7.05E-02,2.29852,2.0383959
143.7,6.78E-02,2.29404,1.9930044
143.8,5.39E-02,2.30268,2.0256555
143.9,5.20E-02,2.37787,2.1590044
144,5.73E-02,2.42272,2.1351237
144.1,8.68E-02,2.47397,2.1740611
144.2,6.72E-02,2.52958,2.1583617
144.3,9.04E-02,2.48424,2.1310992
144.4,1.26E-01,2.38604,2.1049736
144.5,1.04E-01,2.48681,2.1829956
144.6,8.06E-02,2.3586,2.0735757
144.7,9.35E-02,2.29304,2.0025396
144.8,9.84E-02,2.29092,2.0657914
144.9,9.98E-02,2.53751,2.2814047
145,7.97E-02,2.66757,2.3585992
145.1,1.04E-01,2.39135,2.1568608
145.2,9.40E-02,2.40606,2.1999209
145.3,9.48E-02,2.26074,2.0593052
145.4,7.82E-02,1.97397,1.9088049
145.5,8.29E-02,1.96287,1.9225681
145.6,8.58E-02,2.09226,2.0394754
145.7,5.33E-02,2.14444,2.0530736
145.8,1.02E-01,2.10451,1.9850602
145.9,9.43E-02,1.99493,1.9530343
146,9.02E-02,1.94064,1.8884499
146.1,1.01E-01,2.00884,1.9051718
146.2,8.48E-02,2.06046,1.9482335
146.3,8.98E-02,1.90652,1.6096407
146.4,1.08E-01,1.94481,1.6700885
146.5,8.74E-02,2.137,1.7811278
146.6,9.29E-02,2.12069,1.7922833
146.7,1.09E-01,2.27032,1.9585601
146.8,1.21E-01,2.34682,1.9743119
146.9,8.88E-02,2.26779,1.9190228
147,1.01E-01,2.05263,1.7403522
147.1,8.05E-02,1.92993,1.652894
147.2,8.86E-02,1.91642,1.6125786
147.3,1.06E-01,1.99189,1.6862572
147.4,1.12E-01,2.04473,1.7513227
147.5,1.01E-01,1.83674,1.4841681
147.6,8.64E-02,1.76664,1.4264721
147.7,6.65E-02,1.76372,1.3963166
147.8,6.49E-02,1.59499,1.2974439
147.9,8.99E-02,1.61377,1.4016787
148,5.97E-02,1.60436,1.2825229
148.1,6.72E-02,1.65131,1.384403
148.2,6.84E-02,1.71103,1.4134837
148.3,7.51E-02,1.72361,1.3700242
148.4,6.68E-02,1.59402,1.3418384
148.5,9.52E-02,1.59032,1.386381
148.6,1.06E-01,1.53936,1.3941847
148.7,9.89E-02,1.52522,1.3248342
148.8,7.71E-02,1.53169,1.3841453
148.9,9.81E-02,1.51007,1.4522976
149,9.54E-02,1.50017,1.5027757
149.1,9.56E-02,1.51261,1.4647368
149.2,6.94E-02,1.41127,1.398649
149.3,8.10E-02,1.40045,1.4375393
149.4,9.27E-02,1.3615,1.3488227
149.5,7.14E-02,1.33316,1.2831875
149.6,8.00E-02,1.33994,1.1983824
149.7,9.60E-02,1.3823,1.2097889
149.8,8.61E-02,1.38443,1.2184058
149.9,9.27E-02,1.35422,1.2060046
150,9.19E-02,1.37776,1.2169259
150.1,1.06E-01,1.33753,1.2346989
150.2,1.07E-01,1.32669,1.2376839
150.3,1.37E-01,1.35245,1.2884743
150.4,9.98E-02,1.34353,1.282617
150.5,8.27E-02,1.39097,1.3408
150.6,1.15E-01,1.35643,1.2947598
150.7,1.01E-01,1.30442,1.264964
150.8,1.34E-01,1.30542,1.249836
150.9,1.06E-01,1.30871,1.2294569
151,9.96E-02,1.32475,1.2493106
151.1,9.49E-02,1.33331,1.2476101
151.2,9.35E-02,1.32299,1.2536057
151.3,1.11E-01,1.36784,1.2655094
151.4,8.61E-02,1.41373,1.3486823
151.5,8.71E-02,1.44743,1.3646785
151.6,6.63E-02,1.43905,1.4200357
151.7,6.49E-02,1.45104,1.4161566
151.8,4.44E-02,1.47548,1.4442059
151.9,4.80E-02,1.50322,1.4921588
152,5.72E-02,1.48043,1.538601
152.1,4.78E-02,1.50075,1.5216825
152.2,5.72E-02,1.48883,1.4573911
152.3,5.35E-02,1.5134,1.5034087
152.4,5.16E-02,1.46219,1.5852171
152.5,4.97E-02,1.5686,1.6542053
152.6,4.66E-02,1.5996,1.6700408
152.7,4.93E-02,1.69155,1.7372591
152.8,6.49E-02,1.56919,1.5534225
152.9,4.06E-02,1.64395,1.6184628
153,4.82E-02,1.69277,1.5981822
153.1,6.01E-02,1.76616,1.6142856
153.2,4.09E-02,1.77454,1.6274855
153.3,3.87E-02,1.69587,1.4967947
153.4,6.89E-02,1.58538,1.4693096
153.5,7.06E-02,1.6183,1.5009496
153.6,9.21E-02,1.65916,1.4657449
153.7,8.65E-02,1.67025,1.4149853
153.8,6.38E-02,1.63164,1.443073
153.9,1.04E-01,1.71901,1.4726646
154,9.03E-02,1.76247,1.4727874
154.1,5.37E-02,1.87036,1.5975417
154.2,6.74E-02,1.88371,1.6054708
154.3,1.15E-01,1.80725,1.5902587
154.4,8.75E-02,1.77896,1.5258553
154.5,4.61E-02,1.78984,1.5108436
154.6,7.72E-02,1.75588,1.5436765
154.7,9.53E-02,1.83483,1.6091589
154.8,7.84E-02,1.93253,1.6834511
154.9,6.11E-02,1.96676,1.7049757
155,1.78E-02,1.90139,1.6552113
155.1,4.73E-02,1.89383,1.7065175
155.2,9.40E-02,1.86316,1.7000338
155.3,1.00E-01,1.89298,1.612383
155.4,6.61E-02,2.06334,1.754349
155.5,4.52E-02,2.09988,1.6679568
155.6,3.37E-02,2.12237,1.7400761
155.7,2.70E-02,2.18421,1.8358027
155.8,2.51E-02,2.12154,1.82864
155.9,1.77E-02,2.05563,1.8155792
156,2.42E-02,2.01665,1.7869976
156.1,1.37E-02,1.80737,1.7082204
156.2,2.32E-02,1.84744,1.7238809
156.3,1.60E-02,1.78456,1.7669275
156.4,2.80E-02,1.83976,1.7599589
156.5,2.99E-02,1.82458,1.8060622
156.6,2.82E-02,1.88156,1.7085519
156.7,2.27E-02,1.90409,1.8457855
156.8,4.10E-02,1.82293,1.7216576
156.9,3.25E-02,1.77463,1.7106483
157,2.98E-02,1.87214,1.8178859
157.1,2.89E-02,1.67835,1.6051309
157.2,3.71E-02,1.66385,1.5780962
157.3,3.87E-02,1.58225,1.5081043
157.4,3.97E-02,1.69429,1.6110009
157.5,5.22E-02,1.66392,1.5683417
157.6,5.78E-02,1.69264,1.5685195
157.7,6.47E-02,1.55979,1.5202693
157.8,7.74E-02,1.63129,1.5088507
157.9,6.51E-02,1.61249,1.5198115
158,8.57E-02,1.58779,1.5348506
158.1,4.75E-02,1.55822,1.4804001
158.2,4.77E-02,1.61637,1.5123472
158.3,3.29E-02,1.6958,1.6072433
158.4,2.69E-02,1.7258,1.6415554
158.5,1.55E-02,1.76497,1.6089904
158.6,1.63E-02,1.79143,1.5849863
158.7,2.63E-02,1.7681,1.5046374
158.8,2.63E-02,1.82038,1.574297
158.9,6.56E-02,1.82961,1.5394181
159,5.03E-02,1.75556,1.373726
159.1,2.35E-02,1.70295,1.2644619
159.2,2.82E-02,1.69044,1.2278205
159.3,3.49E-02,1.79306,1.4489945
159.4,1.74E-02,1.89704,1.5883281
159.5,1.15E-02,2.01607,1.7548723
159.6,3.25E-02,2.07096,1.8440971
159.7,4.51E-02,2.02908,1.8442391
159.8,1.48E-02,1.96523,1.7128035
159.9,3.94E-02,2.12707,1.9908677
160,3.77E-02,2.03018,1.9503177
160.1,4.55E-02,1.9712,1.81655
160.2,4.68E-02,1.93916,1.7543172
160.3,3.94E-02,1.92061,1.7431812
160.4,3.22E-02,1.89021,1.6987423
160.5,3.22E-02,1.82368,1.6292484
160.6,5.16E-02,1.84929,1.6324933
160.7,3.21E-02,1.85184,1.6049669
160.8,3.84E-02,1.85951,1.6087635
160.9,3.38E-02,1.85038,1.5882963
161,3.39E-02,1.78546,1.5545689
161.1,3.85E-02,1.86496,1.6798427
161.2,5.43E-02,1.86756,1.6705078
161.3,4.21E-02,1.85655,1.6082684
161.4,6.03E-02,1.92509,1.646763
161.5,4.14E-02,1.78037,1.5274864
161.6,4.09E-02,1.92498,1.6121644
161.7,1.62E-02,1.79452,1.5479925
161.8,2.91E-02,1.7759,1.5176057
161.9,1.08E-02,1.7566,1.4721583
162,3.15E-02,1.70275,1.3445483
162.1,3.35E-02,1.72141,1.4209018
162.2,1.73E-02,1.7987,1.4453677
162.3,2.43E-02,1.86796,1.5699049
162.4,9.99E-03,1.87007,1.5871346
162.5,1.34E-02,1.74471,1.473255
162.6,1.06E-02,1.82726,1.4971558
162.7,1.05E-02,1.79877,1.4194572
162.8,7.84E-03,1.79417,1.4754093
162.9,1.01E-02,1.76481,1.4301111
163,1.60E-02,1.81674,1.4966631
163.1,1.21E-02,1.74749,1.4536605
163.2,9.29E-03,1.66862,1.4480764
163.3,2.09E-02,1.67781,1.4051332
163.4,1.69E-02,1.63449,1.4368378
163.5,1.94E-02,1.54691,1.3764395
163.6,1.75E-02,1.67083,1.5083898
163.7,1.15E-02,1.58069,1.3980865
163.8,5.49E-03,1.65275,1.4326156
163.9,3.45E-02,1.77457,1.5146409
164,1.20E-02,1.64004,1.4521862
164.1,1.65E-02,1.84711,1.5598969
164.2,3.44E-02,1.8004,1.5545268
164.3,5.70E-02,1.78336,1.5742513
164.4,2.61E-02,1.96616,1.7204915
164.5,1.86E-02,1.90371,1.6143935
164.6,4.66E-02,2.00972,1.6683569
164.7,2.77E-02,1.94816,1.6681179
164.8,2.38E-02,1.932,1.5237129
164.9,1.72E-02,1.88387,1.5610049
165,1.86E-02,1.81673,1.4903479
165.1,4.99E-03,1.73575,1.4655622
165.2,7.60E-03,1.69164,1.439906
165.3,2.82E-02,1.66247,1.359434
165.4,2.30E-02,1.85519,1.5931065
165.5,2.34E-02,1.97342,1.7153616
165.6,5.09E-03,2.02253,1.7747569
165.7,1.97E-02,1.98279,1.6465985
165.8,1.29E-02,2.08618,1.7507285
165.9,2.11E-02,1.90095,1.4739348
166,2.18E-02,1.78552,1.4935963
166.1,2.96E-02,1.99028,1.6865268
166.2,3.65E-02,1.6907,1.4653064
166.3,2.20E-02,1.73285,1.6789742
166.4,2.78E-02,1.71031,1.6126106
166.5,4.54E-02,1.71495,1.5643785
166.6,2.64E-02,1.92986,1.7908407
166.7,2.72E-02,1.91772,1.7653179
166.8,2.95E-02,1.88455,1.638831
166.9,4.12E-02,1.86858,1.695453
167,4.72E-02,1.78085,1.7701449
167.1,4.30E-02,1.81041,1.719848
167.2,4.11E-02,1.85116,1.7257768
167.3,4.02E-02,1.93915,1.8013817
167.4,3.19E-02,1.97809,1.8414937
167.5,5.57E-02,1.97691,1.7714567
167.6,5.38E-02,1.82058,1.6415924
167.7,4.32E-02,1.78958,1.6302669
167.8,5.57E-02,1.63489,1.5165237
167.9,5.85E-02,1.64678,1.5197378
168,5.04E-02,1.6305,1.4963422
168.1,4.87E-02,1.51664,1.4994226
168.2,6.91E-02,1.50348,1.4779624
168.3,6.60E-02,1.48516,1.4592661
168.4,7.80E-02,1.44287,1.4574056
168.5,6.45E-02,1.48376,1.4569031
168.6,7.00E-02,1.64881,1.624265
168.7,7.72E-02,1.68495,1.6597127
168.8,5.97E-02,1.68774,1.6574036
168.9,5.30E-02,1.75917,1.7684885
169,3.63E-02,1.7944,1.7050315
169.1,3.57E-02,1.71942,1.7228374
169.2,3.89E-02,1.73045,1.7089241
169.3,3.54E-02,1.58937,1.494089
169.4,1.17E-02,1.71082,1.5750978
169.5,2.26E-02,1.8603,1.6736655
169.6,2.00E-02,1.95369,1.796717
169.7,1.09E-02,1.99244,1.8175093
169.8,1.21E-02,1.86217,1.7215607
169.9,1.86E-02,1.7665,1.6318172
170,1.39E-02,1.74085,1.6168391
170.1,1.11E-02,1.68882,1.6049545
170.2,1.63E-02,1.72804,1.5884137
170.3,2.41E-02,1.71867,1.5662725
170.4,1.80E-02,1.74878,1.5525765
170.5,3.46E-02,1.61576,1.5242198
170.6,1.83E-02,1.61778,1.5546521
170.7,3.02E-02,1.77317,1.6047024
170.8,3.64E-02,1.78143,1.5812103
170.9,2.49E-02,1.93061,1.7605346
171,2.37E-02,2.05416,1.9157372
171.1,1.84E-02,1.99408,1.84602
171.2,1.87E-02,1.85467,1.7578635
171.3,1.98E-02,1.72381,1.6549618
171.4,1.08E-02,1.66843,1.609436
171.5,2.98E-02,1.86547,1.7873002
171.6,1.42E-02,1.85153,1.7045902
171.7,2.22E-02,1.96144,1.7861331
171.8,8.70E-03,1.82011,1.709959
171.9,1.81E-02,1.75106,1.6229563
172,2.71E-02,1.78496,1.6538668
172.1,3.38E-02,1.7684,1.6148742
172.2,2.39E-02,1.73042,1.6530504
172.3,1.68E-02,1.72391,1.5993958
172.4,1.59E-02,1.8354,1.788348
172.5,1.64E-02,1.9305,1.916087
172.6,3.30E-02,1.97049,1.9071615
172.7,3.46E-02,1.90865,1.8974297
172.8,1.51E-02,1.96074,1.8479444
172.9,1.57E-02,2.04152,1.8758649
173,9.32E-03,2.0523,1.9532086
173.1,1.32E-02,2.18487,2.0288062
173.2,3.35E-02,2.1641,2.0015736
173.3,1.79E-02,2.17645,1.8830987
173.4,3.00E-02,2.25021,1.985582
173.5,4.41E-02,2.25234,1.9495336
173.6,4.52E-02,2.08513,1.8469689
173.7,2.65E-02,2.14364,1.7755674
173.8,2.62E-02,1.96376,1.5958663
173.9,2.74E-02,2.04246,1.6850291
174,2.27E-02,1.86399,1.4942441
174.1,3.67E-02,2.0017,1.6178416
174.2,3.17E-02,1.89738,1.5395616
174.3,1.28E-02,1.73736,1.4011574
174.4,1.82E-02,1.77274,1.3865606
174.5,1.51E-02,1.82923,1.5295079
174.6,1.18E-02,2.14434,1.7621593
174.7,2.34E-02,2.01975,1.6351978
174.8,2.65E-02,1.87252,1.4378899
174.9,4.28E-02,1.76244,1.3473877
175,4.08E-02,1.76526,1.3509508
175.1,2.37E-02,1.71369,1.3602743
175.2,1.67E-02,1.54157,1.2838193
175.3,2.59E-02,1.5193,1.3177574
175.4,1.86E-02,1.48064,1.3035586
175.5,5.95E-02,1.52468,1.3132992
175.6,7.45E-02,1.43288,1.3289582
175.7,6.88E-02,1.43616,1.3280566
175.8,6.20E-02,1.54522,1.3348268
175.9,4.42E-02,1.49337,1.2992309
176,5.65E-02,1.72073,1.4336493
176.1,7.29E-02,1.58953,1.3576722
176.2,6.22E-02,1.59972,1.3805748
176.3,5.64E-02,1.58193,1.3654838
176.4,4.49E-02,1.67033,1.5267586
176.5,6.23E-02,1.71651,1.4757402
176.6,4.06E-02,1.52818,1.3697276
176.7,4.26E-02,1.5012,1.261873
176.8,3.83E-02,1.4976,1.1894027
176.9,3.88E-02,1.59076,1.2592438
177,2.74E-02,1.56356,1.2942548
177.1,3.01E-02,1.44923,1.2412707
177.2,3.76E-02,1.54606,1.3410703
177.3,2.33E-02,1.51985,1.2916692
177.4,4.05E-02,1.53622,1.3179431
177.5,2.95E-02,1.59689,1.3614165
177.6,3.77E-02,1.57517,1.3434708
177.7,2.52E-02,1.61786,1.3773242
177.8,3.09E-02,1.68863,1.4220735
177.9,3.14E-02,1.54063,1.3139551
178,3.36E-02,1.46841,1.2503057
178.1,2.86E-02,1.50184,1.3542995
178.2,4.83E-02,1.5208,1.4259244
178.3,2.88E-02,1.58914,1.4409935
178.4,2.74E-02,1.59743,1.4563122
178.5,2.03E-02,1.62584,1.5174892
178.6,3.74E-02,1.61489,1.5010436
178.7,4.85E-02,1.70673,1.580271
178.8,4.65E-02,1.67888,1.5095642
178.9,6.55E-02,1.70364,1.6407785
179,4.64E-02,1.85726,1.7200584
179.1,3.76E-02,1.69792,1.6547445
179.2,5.77E-02,1.71799,1.61359
179.3,5.36E-02,1.71778,1.6816596
179.4,5.14E-02,1.80442,1.7987781
179.5,4.38E-02,1.7828,1.8311687
179.6,5.06E-02,1.79918,1.7827734
179.7,4.74E-02,1.73597,1.7932628
179.8,4.15E-02,1.69262,1.7749648
179.9,3.12E-02,1.79069,1.8487306
180,3.95E-02,1.76635,1.7148499
180.1,1.63E-02,1.78393,1.7523079
180.2,3.12E-02,1.74567,1.7285329
180.3,3.29E-02,1.78017,1.6689245
180.4,4.42E-02,1.87582,1.7591873
180.5,3.57E-02,1.80367,1.8142532
180.6,3.96E-02,1.99361,1.9189858
180.7,5.15E-02,2.00473,1.9804389
180.8,4.25E-02,1.93188,1.9440904
180.9,4.70E-02,1.87468,1.8956461
181,3.26E-02,1.96911,1.9902273
181.1,3.98E-02,2.10035,2.0815938
181.2,3.95E-02,2.06568,2.0446033
181.3,4.57E-02,1.97585,1.9299626
181.4,6.89E-02,1.89091,1.9009408
181.5,2.08E-02,1.78427,1.7548883
181.6,5.92E-02,1.83516,1.7766718
181.7,6.07E-02,1.92502,1.8414888
181.8,7.52E-02,1.80809,1.7350037
181.9,4.66E-02,1.79673,1.7053198
182,5.38E-02,1.76924,1.6229557
182.1,5.85E-02,1.90299,1.8379879
182.2,4.00E-02,1.7654,1.6458061
182.3,4.81E-02,1.85162,1.810069
182.4,5.26E-02,1.7838,1.791538
182.5,2.98E-02,1.88875,1.8988729
182.6,1.79E-02,1.86336,1.8686347
182.7,4.11E-02,1.82351,1.9026139
182.8,2.88E-02,1.78105,1.800917
182.9,3.59E-02,1.97205,1.8547176
183,3.38E-02,1.90568,1.829268
183.1,1.80E-02,1.85161,1.7286513
183.2,9.82E-03,1.8779,1.8438035
183.3,1.48E-02,1.92104,1.7597297
183.4,1.08E-02,1.81541,1.6187881
183.5,1.50E-02,1.82917,1.6347775
183.6,2.27E-02,1.95908,1.7036906
183.7,2.66E-02,1.97867,1.7003192
183.8,3.52E-02,1.98818,1.6240634
183.9,4.63E-02,1.78424,1.4530095
184,3.12E-02,1.58636,1.2792312
184.1,2.46E-02,1.66223,1.3829881
184.2,3.22E-02,1.71907,1.5233098
184.3,3.40E-02,1.58876,1.3493118
184.4,3.22E-02,1.61189,1.4087226
184.5,2.00E-02,1.56624,1.3804617
184.6,5.25E-02,1.67721,1.4248682
184.7,3.65E-02,1.60827,1.426376
184.8,3.80E-02,1.78899,1.6868709
184.9,3.10E-02,1.71225,1.6284448
185,2.02E-02,1.80986,1.5869216
185.1,3.40E-02,1.94296,1.7866484
185.2,3.25E-02,1.81308,1.5792822
185.3,5.62E-02,1.68559,1.4315842
185.4,5.74E-02,1.61511,1.2893585
185.5,4.83E-02,1.63393,1.3584049
185.6,5.54E-02,1.73985,1.4694707
185.7,4.50E-02,1.68402,1.4290875
185.8,4.40E-02,1.84613,1.4863321
185.9,3.83E-02,2.00421,1.5797395
186,3.11E-02,2.09221,1.7904202
186.1,4.24E-02,1.97673,1.6306671
186.2,3.37E-02,1.91877,1.6263725
186.3,4.11E-02,1.84414,1.5789604
186.4,4.96E-02,1.81817,1.476723
186.5,6.35E-02,1.74588,1.5334296
186.6,6.51E-02,1.79648,1.5811888
186.7,4.22E-02,2.1368,1.909645
186.8,3.17E-02,2.12222,1.8380717
186.9,1.79E-02,2.1191,1.8685364
187,2.38E-02,2.13629,1.9700563
187.1,2.05E-02,2.18663,1.9815162
187.2,1.89E-02,2.12437,1.8539084
187.3,1.95E-02,2.11814,1.7927167
187.4,3.06E-02,2.01663,1.7585666
187.5,2.36E-02,2.19134,1.9215213
187.6,2.61E-02,2.12516,1.9474803
187.7,2.23E-02,1.89639,1.7920153
187.8,2.70E-02,1.95666,1.8815012
187.9,1.97E-02,2.07043,1.9622718
188,4.09E-02,1.97202,1.9309574
188.1,1.71E-02,2.02451,1.8805197
188.2,1.19E-02,2.36246,2.083416
188.3,1.54E-02,2.18321,1.9226213
188.4,1.93E-02,2.30785,2.1660399
188.5,3.28E-02,2.17058,1.9857503
188.6,1.70E-02,2.08215,1.9179264
188.7,1.51E-02,2.27475,2.0184884
188.8,2.68E-02,2.22578,1.9417472
188.9,2.71E-02,2.20373,1.8449789
189,1.20E-02,2.17296,1.8493673
189.1,2.52E-02,2.06522,1.7928505
189.2,2.18E-02,2.20138,1.8699437
189.3,2.93E-02,2.26625,1.9021015
189.4,1.64E-02,2.32249,1.9208345
189.5,3.54E-02,2.29626,2.015419
189.6,4.57E-02,2.36101,2.0796931
189.7,4.55E-02,2.07284,1.8072546
189.8,7.87E-02,2.09144,1.8839709
189.9,4.38E-02,1.99441,1.8093833
190,8.23E-02,2.16799,1.8762279
190.1,6.92E-02,2.08982,1.8109157
190.2,6.49E-02,2.18658,1.9768842
190.3,6.12E-02,2.25628,2.0358925
190.4,6.91E-02,2.17102,2.0129073
190.5,5.37E-02,2.25878,1.991922
190.6,6.86E-02,2.319,2.0773599
190.7,6.06E-02,2.30475,2.05038
190.8,6.00E-02,2.25324,1.9205981
190.9,6.63E-02,2.3027,2.0362046
191,6.78E-02,2.36375,2.0155354
191.1,5.16E-02,2.41268,2.0442033
191.2,6.19E-02,2.36718,2.043808
191.3,6.02E-02,2.29535,1.9747319
191.4,5.62E-02,2.32117,2.0691743
191.5,4.05E-02,2.18031,1.9154638
191.6,5.02E-02,1.98801,1.7633765
191.7,5.76E-02,1.92468,1.7493176
191.8,6.91E-02,1.83847,1.6563443
191.9,5.67E-02,1.78507,1.5516748
192,5.28E-02,1.75509,1.5128888
192.1,5.88E-02,1.89011,1.5900716
192.2,6.98E-02,1.84075,1.5494162
192.3,7.17E-02,1.95987,1.585259
192.4,8.12E-02,1.93708,1.5613219
192.5,9.08E-02,1.89728,1.5089865
